PM10;PM2-5;O3;CO;NO2;SO2
12,7;10;18;0,5;10,8;0,4
17;17;20,3;0,4;10,4;0,3
13,4;5;17;0,5;9,1;0,5
13,9;7;17,2;0,4;7,4;0,3
11,2;6;13;0,5;9,3;0,2
17,6;3;2,3;1,2;19;1,1
30,7;9;7,1;0,9;12,9;1,1
16,1;10;7,3;0,5;12,2;0,4
22;4;3,3;0,5;14,3;0,4
17,1;2;2,4;0,5;14,7;0,5
18,3;5;2,8;0,4;12,8;0,2
17,1;5;2,8;0,4;11,7;0,3
14,9;6;2,1;0,4;10,5;0,4
13,6;8;1,4;0,4;12,9;0,4
0;0;0;0;0;0
19,9;10;2,7;1,3;18,5;1,4
45,1;20;5,8;1,2;18,1;1,3
26,1;7;15,3;0,4;7,8;0,2
7,3;5;13,6;0,5;15;0,4
18,3;4;13,9;0,6;14,6;0,8
19;8;20,2;0,4;9,6;0,4
12,7;8;19,7;0,5;13,6;0,4
20;5;20,3;0,3;4,1;0,3
13,7;5;19,8;0,3;4,2;0,3
12,7;3;20,5;0,3;4,3;0,3
8,7;0;20,6;0,3;4,2;0,2
4,2;0;17,8;0,4;8,2;0,3
21,4;6;14,1;0,7;20,9;0,5
19,5;12;18;0,4;7,7;0,3
7;7;17,3;0,4;6,4;0,1
9,7;0;15,4;0,4;8,4;0,2
11,2;6;18,9;0,3;4,8;0,1
8,3;7;18,3;0,3;6,1;0,1
9;4;19,5;0,3;5,3;0,1
7,3;4;18,8;0,2;2,9;0
8,5;5;14,1;0,3;4,3;0,1
9,2;4;13,7;0,2;3,5;0,1
6,8;0;16,3;0,2;3,6;0,2
4,2;0;5,8;0,5;14;0,5
6,7;6;5,1;0,8;14,8;0,9
22,5;5;12,3;0,5;8,5;0,4
12,7;5;17,7;0,3;5,5;0,4
12,4;4;17,7;0,4;6,1;0,2
12,4;2;18;0,3;5,4;0,3
11,4;5;18,4;0,3;4,2;0,2
5,1;3;18,6;0,3;3,7;0,1
1;1;18,4;0,3;4,3;0,2
6,3;6;18,6;0,3;3,4;0,3
10,5;4;18,5;0,3;3;0,2
7,5;6;18,1;0,3;3;0,2
8,9;2;17,4;0,3;3,9;0,2
10,1;0;15,9;0,3;5,1;0,3
7,8;3;9,1;0,5;11,1;0,3
10;0;13,2;0,4;5,7;0,2
12,7;0;11,5;0,4;6,3;0,1
10;3;12,4;0,3;4;0,2
9;9;12,7;0,3;3,5;0,1
7;3;12,5;0,2;3,1;0,1
3;3;12,5;0,2;2,4;0,1
0;9;12,3;0,2;2,4;0,2
0;6;13,5;0,2;1,6;0,1
7,7;1;13,6;0,2;2,2;0,2
4,7;3;10,4;0,3;4,8;0,1
4;4;8,7;0,5;7,7;0,3
0;6;12,5;0,3;3,8;0,2
5,5;5;12,6;0,3;3,9;0,1
5,5;4;13,2;0,3;3,1;0
7;7;13,5;0,3;3;0,1
5,3;4;15;0,3;2,4;0,1
7;6;14,7;0,3;2,8;0,1
8;7;13,8;0,3;2,9;0,2
10,5;3;14,1;0,3;2,8;0,2
8,7;4;14,5;0,2;1,8;0,2
5,5;3;14,1;0,2;2,1;0,2
3,6;0;13,9;0,3;2,4;0,1
3;3;12,5;0,3;3,4;0,2
4,7;2;12,7;0,3;2,7;0,2
14,9;2;11,4;0,3;3,9;0,1
5,3;5;10,3;0,3;5,2;0,1
6;6;7,2;0,4;7,7;0,2
6,3;0;12,4;0,2;2,8;0
5,3;0;9,9;0,3;4,6;0
6,3;0;7,3;0,3;5,5;0,2
9,9;3;3,1;0,4;10,5;0,3
20,3;1;6,5;0,3;5,3;0,2
3,1;1;1,7;0,3;8,4;0,4
8,2;0;2,9;0,4;7,2;0,2
11,1;0;8,8;0,3;3,8;0,3
7,7;0;11,1;0,3;3,6;0,2
3,8;0;11,6;0,3;2,8;0,2
4,1;0;12,6;0,3;2,6;0,2
8;3;13,6;0,3;2,7;0,1
6,7;6;14;0,3;2,4;0,1
1,6;0;14,6;0,2;2,2;0,2
1,9;0;14,7;0,3;2,6;0,2
4,1;0;15,3;0,2;2,2;0,1
2,2;2;15,5;0,2;1,7;0,1
3,8;0;14,6;0,3;2,1;0,2
2,1;0;13,3;0,3;2,9;0,2
4;4;13;0,3;3,1;0,2
5;2;12,4;0,4;5,1;0,2
7,3;1;9,8;0,4;5,2;0,1
10,5;2;9;0,4;5,7;0,1
11,7;1;10,7;0,3;3,3;0,1
9,5;0;12,9;0,2;1,4;0,1
3,3;0;12,7;0,1;1,5;0,1
2,3;0;11;0,1;2,8;0,1
5,5;0;11;0,1;1,9;0
5,1;0;8;0,1;2,9;0,1
3,6;0;4,9;0,2;5,2;0,2
7,5;2;3,8;0,3;6,4;0,3
10,4;6;10,4;0,2;3;0,1
9,7;6;11,3;0,2;2,4;0
8,4;6;14,1;0,1;1,9;0
6,3;2;14,9;0,1;2,2;0,1
5,3;0;16,4;0,1;2,2;0,1
1,4;0;17,2;0,1;2,3;0
1,4;0;17,8;0,1;2;0,1
6,8;0;16,4;0,2;3,2;0,1
5,5;0;17,8;0,2;2,5;0
5,7;4;20;0,1;1,5;0,1
6;2;21,3;0,1;1,7;0,2
4,8;0;20,2;0,1;2,7;0,2
6,8;2;16,3;0,2;5;0,1
9;1;16,2;0,2;4,1;0,2
11,1;3;17,1;0,2;3,9;0
12,4;4;8,6;0,4;9,9;0,2
12,4;2;12,4;0,2;6,3;0,1
10;3;18,5;0,1;1,5;0,1
9;6;16,3;0,1;3;0,1
8,5;2;10,3;0,2;4,9;0,2
6,8;4;9;0,2;6,9;0,2
6;6;12,2;0,1;5,8;0,2
17,1;3;16,6;0,1;3,8;0,2
12,7;7;5,5;0,5;14,7;0,7
35,2;8;5,9;0,7;14,4;0,7
28,3;11;11,4;0,5;9;0,4
18,7;11;15,2;0,3;6;0,2
16,1;8;21,7;0,2;5,7;0,1
8;8;23,4;0,2;4,9;0,1
8;6;23,8;0,2;4,2;0,1
9,5;6;24,6;0,2;3,9;0,2
9,5;4;24,8;0,2;3,2;0,2
7,8;1;24,8;0,2;4,2;0,1
16,1;6;25,3;0,2;3,6;0,3
6;6;25,2;0,2;4,5;0,1
8,5;3;24,6;0,2;5;0,2
15,4;0;19,5;0,3;8,7;0,2
16,6;1;16;0,4;9,9;0,2
17,5;4;17,9;0,3;7;0,2
16,1;3;18,3;0,3;6;0,1
17,8;4;10,9;0,3;10,6;0,2
19,8;5;18;0,2;5,1;0,1
16,3;7;20,7;0,1;2,1;0,2
13,7;8;21,3;0,1;2;0,2
12,9;3;22,3;0,1;2;0,2
15,6;5;21,6;0,1;1,6;0,2
9,4;8;19,2;0,1;4,5;0,1
19,3;9;8,5;0,4;15,7;0,6
28,3;11;11,1;0,7;13,9;0,7
30;7;13,4;0,6;13,9;0,4
28,1;7;19,3;0,4;9,2;0,3
19;8;22,6;0,2;5,4;0,2
21,8;6;22,7;0,2;4,3;0,2
15,4;6;23;0,2;4;0,1
15,4;10;22,5;0,2;3,1;0,2
16,9;7;22,6;0,2;3,3;0,2
13,7;5;22,9;0,2;4,5;0,3
25,7;5;22,3;0,2;5,3;0,3
17,5;5;20,7;0,3;5,9;0,3
13,9;11;21,2;0,3;4,6;0,3
13,4;10;21,3;0,2;3,4;0,1
11,7;6;21,5;0,2;4;0,2
9,9;4;21,2;0,2;3,1;0,2
15,3;4;22,5;0,2;2,2;0,1
10,7;8;20,6;0,2;4,3;0,1
18;4;20,5;0,2;4,5;0,2
12,9;2;21,7;0,1;1,6;0,1
12;4;22,2;0,1;1,2;0,1
9,5;0;16,9;0,2;4;0,1
9,2;0;14,4;0,1;5,8;0,2
11,4;9;21,9;0,1;2,3;0,2
12,7;10;17,3;0,2;7,5;0,2
11,7;10;15,6;0,3;8,4;0,2
16,9;5;14,3;0,4;9,6;0,3
14,2;4;17,3;0,2;0;0
12,6;9;0;0;0;0,3
11;8;0;0;4,1;0,2
11,2;6;0;0,2;3,7;0,3
15,6;6;22,2;0,2;3,6;0,2
22,5;6;22,6;0,2;3,1;0,3
19,8;5;20,3;0,2;4,2;0,3
20,8;6;20;0,2;5;0,4
23,2;11;20,2;0,2;4;0,2
16,1;6;18,8;0,3;4,8;0,2
11,2;2;18;0,3;7;0,2
25,7;8;17,3;0,3;5,1;0,2
31,5;8;12,2;0,4;9,2;0,3
39,4;6;17,6;0,2;4,1;0,1
36,4;11;17,9;0,2;4,3;0
28,1;8;16,9;0,2;3,1;0
18,6;6;17,8;0,2;1,9;0
12,7;10;17,9;0,2;3;0,1
12;12;22;0,2;1,1;0,1
0;12;19,2;0,2;3,7;0,1
10,6;7;13,6;0,2;9;0
21,5;6;13,3;0,3;10,3;0,2
19,5;9;17,9;0,3;7,4;0,2
13,9;8;19,9;0,3;6,4;0,2
13,9;4;18,2;0,4;7;0,1
17,5;2;20,7;0,3;4,6;0,1
20,5;5;20,8;0,3;4,9;0,1
24,2;4;21,2;0,3;5,4;0,2
28,6;7;21,6;0,3;4,3;0,2
41,5;11;22,2;0,3;4,8;0,1
28,8;8;25;0,2;3,3;0,2
29,3;16;26;0,2;4,4;0,2
24,4;13;24,3;0,2;4,7;0
25,2;8;23,7;0,3;5,2;0,2
26,4;3;19,5;0,4;7,7;0,3
37,6;6;16,3;0,4;10;0,3
37,6;11;17,4;0,3;7,4;0,3
33,4;13;14,4;0,5;10,4;0,3
40,4;11;19,5;0,3;5,7;0,1
19;10;17,3;0,3;6,9;0,1
19;17;21,9;0,2;3,5;0,2
14,9;13;19,8;0,2;5,4;0,1
13,4;10;20;0,2;5;0,3
18,1;10;19,5;0,2;4,1;0,2
20,5;16;16,9;0,2;6,6;0,2
0;21;17,7;0,3;7,3;0,3
0;0;0;0;4,5;0,3
42,2;9;0;0;7,8;0,3
29,5;11;0;0;5,2;0,1
35,2;11;0;0;7,1;0,3
30,7;11;0;0;5,4;0,3
27,1;11;0;0;3,6;0,2
15,7;6;0;0;3,9;0,2
29,8;4;0;0;3,5;0,3
22,3;19;0;0;3,6;0,3
22,7;9;0;0;2,2;0,2
19,8;7;0;0;2,6;0,2
29,2;7;0;0;2,6;0,2
14,9;9;25,3;0;2,9;0,3
19;8;23,1;0,1;5,9;0,3
12,9;8;21,2;0,1;8,4;0,1
18,8;7;19,5;0,1;8,2;0,1
22,9;7;23;0;4,2;0,1
21,7;6;25,6;0;2,9;0,2
8;8;23,6;0,2;3,7;0,1
16,8;9;23,4;0,2;3,6;0,1
9,3;2;21,8;0,1;3;0,2
6;1;22;0,1;1,8;0,1
3,8;1;21,4;0,1;2,1;0,2
5;1;20,4;0,1;3,6;0
5;5;22;0,1;3,2;0,2
0;9;20;0,2;3,8;0,2
0;7;19,8;0,2;5,1;0,2
18,1;8;22;0,2;2,7;0,2
10,7;10;21,9;0,1;1,7;0,2
9,5;8;21,2;0,2;2,1;0,1
8,8;5;21;0,2;3,3;0,2
9;3;21,1;0,2;2,9;0,3
10,7;5;21,7;0,2;2,5;0,2
13,2;7;23,3;0,2;2,9;0,1
12,9;5;23,6;0,2;2,5;0,2
11,7;2;24;0,2;2,4;0,1
12;0;25,5;0,2;3;0,2
28,8;2;25,2;0,2;3,3;0,2
15,4;4;26,7;0,2;3,1;0,1
21,5;2;26,4;0,2;2,7;0,2
22,7;5;23,2;0,2;3;0,1
19,2;6;24,1;0,2;1,1;0
15;15;18,6;0,2;4,3;0,1
17,8;7;14;0,2;5,5;0,1
10,7;3;12,3;0,2;6,8;0,2
15,4;0;8,8;0,3;8,6;0,2
13,7;5;4,2;0,3;13,7;0,3
31;10;1;0,8;20,1;1,2
57;17;1,7;1,1;24,2;1,6
52,6;27;2,6;1,6;27,8;2,7
67,6;29;7,1;1;23,7;1,2
53,1;26;18,1;0,3;5,7;0,2
26,8;15;20,9;0,3;4,8;0,2
20;8;20,6;0,3;4,6;0,2
14,9;8;20,2;0,3;5,4;0,3
19,6;6;21,9;0,3;3,7;0,2
14,9;3;20,4;0,3;5,2;0,3
18,8;6;19,9;0,3;5,7;0,2
20,3;10;16,4;0,4;8,1;0,3
16,1;6;10,8;0,5;10,6;0,3
11,4;3;13,1;0,4;8;0,3
20;3;14,8;0,3;5,7;0,3
6,5;6;12,3;0,3;6,9;0,1
6,3;4;12,9;0,3;5,4;0,1
16,8;0;10,3;0,3;6,5;0,2
9,2;2;14,6;0,2;3;0,1
9,7;1;14,8;0,2;2,4;0,1
11,4;2;15,7;0,1;1,3;0,2
13,4;4;16,5;0,1;0,9;0,2
11,4;4;16,8;0,1;0,9;0,1
8,7;4;15,4;0,2;1,7;0,1
6,5;1;9,7;0,3;9,3;0,2
23,2;4;3,4;0,7;15,6;0,7
28,8;10;9,5;0,4;7,6;0,4
13,7;10;12,5;0,3;4,5;0,3
13,2;6;14,7;0,3;3,8;0,3
9,9;2;15,5;0,2;3,2;0
6,2;0;16,4;0,3;3,6;0,2
2,9;2;17,1;0,2;2,7;0,2
0;2;16,6;0,3;3,9;0,2
8;4;17,6;0,2;3,2;0,3
9;3;17,4;0,2;2,7;0,3
9,7;5;16,2;0,3;4,5;0,3
10,5;7;16;0,3;4,7;0,3
8,5;0;14,5;0,3;6,7;0,3
4,8;0;14,9;0,3;7,2;0,2
14,7;2;12,4;0,3;7,2;0,2
6;0;13,5;0,3;5,8;0,2
10,1;3;14;0,2;5,1;0,2
13,4;4;15,6;0,2;3,9;0,2
8,5;3;17;0,2;2,2;0,2
0;6;18,7;0,2;1,3;0,1
6;6;19,4;0,1;1;0,2
2,4;1;18,4;0,1;1,1;0
2,8;0;18,5;0,1;2,2;0,2
4,3;0;10,7;0,3;9,1;0,1
5;1;5,4;0,6;15,7;0,3
18,8;6;9,6;0,4;8,8;0,3
8,3;7;13,7;0,3;4,1;0,3
15,6;4;13,7;0,3;3,7;0,3
9,9;3;14,1;0,3;2,9;0,3
10,2;5;14,7;0,2;3,1;0,2
7;0;14,3;0,3;3,4;0,3
7,3;0;13,4;0,3;4,3;0,3
12;1;14,7;0,2;3,2;0,3
9;1;14;0,3;3;0,4
5,1;5;13,8;0,3;3,7;0,3
17,1;6;13,2;0,3;3,5;0,4
11,5;3;14,6;0,2;2,5;0,3
9,2;4;13,8;0,3;4,4;0,3
7,5;6;13,8;0,2;3,9;0,3
7,1;3;14,1;0,2;2,7;0,2
4,3;0;14,3;0,2;2,1;0,1
8,4;0;15,4;0,2;1,8;0,1
8,3;0;15,7;0,1;1,1;0,2
0;1;14,6;0,1;1,8;0,2
3;3;15,5;0,1;1,1;0,2
6,2;5;14,7;0,1;1,1;0,1
6;6;12,2;0,1;2,4;0,1
5,5;4;7,3;0,3;8,4;0,3
9,9;4;4,3;0,6;12,6;0,5
19,3;7;11,2;0,3;6,6;0,3
9;9;13,6;0,3;6,7;0
17,1;6;13,9;0,2;0;0
9;0;0;0;0;0
0;0;0;0;3,4;0,2
15,3;2;0;0;3,4;0,1
36,5;3;20,3;0,2;2,7;0,3
9,1;3;21,3;0,2;3,1;0,5
12,2;7;21,1;0,2;3,3;0,6
12,2;7;17,9;0,3;6,7;0,4
23,1;3;13,7;0,6;24,8;0,6
50;20;4,4;1;26,5;0,7
29,6;13;11,8;0,4;7,5;0,4
12,7;8;13,6;0,3;6;0,4
15,4;4;16,4;0,2;4,2;0,2
8,6;5;7,3;0,4;9,8;0,5
16,9;4;16,7;0,1;2,6;0,3
7,6;1;16,5;0,2;2,4;0,3
6,6;1;17,4;0,2;1,8;0,3
7,9;3;15,6;0,1;2,2;0,4
9,2;0;12,3;0,2;4,7;0,3
9;0;10,3;0,2;7,1;0,4
9,6;8;12,5;0,2;7,9;0,3
11,3;10;7,1;0,6;12,7;0,7
22,6;6;12,5;0,5;7,8;0,6
8,1;4;16;0,5;10,5;0,6
10,5;3;21,7;0,3;5,4;0,5
14,7;7;22,2;0,2;5,5;0,5
15;15;21,4;0,3;5,2;0,5
16,5;8;22,5;0,3;4,3;0,5
12,5;8;22,5;0,3;5,5;0,4
17,4;10;24,6;0,2;3,5;0,4
12;12;25,2;0,2;4,1;0,4
10;3;11,3;0,6;17,1;0,5
22,1;0;14,3;0,5;12;0,4
6,6;1;3,3;1,3;23,7;1
25,7;10;10,9;0,7;12,1;0,7
17,9;9;15,8;0,3;8,9;0,4
11;6;9,5;0,6;13,5;0,7
14,9;4;9;0,5;12,6;0,5
13,3;4;14,2;0,3;6,9;0,4
12,5;8;16,4;0,2;4,4;0,3
11;8;20,9;0,2;2,1;0,2
8;8;18,7;0,2;3,7;0,4
0;7;20,8;0,1;2;0,3
0;8;23,9;0,1;1,5;0,3
7,6;7;27,1;0,1;1,3;0,3
6,6;0;18,6;0,3;6;0,4
8,1;0;19,1;0,2;3,6;0,4
15,5;5;20,6;0,2;1,8;0,3
6,1;6;19,5;0,2;3,2;0,4
8,1;5;18,8;0,2;3,6;0,5
8,1;3;17,4;0,3;3,3;0,4
17,4;4;17,1;0,2;3,2;0,4
13,2;5;16,8;0,2;3,1;0,5
15,9;9;16,3;0,2;2,5;0,4
7,6;7;17,5;0,2;2,2;0,5
7,6;0;16,4;0,2;3;0,4
7,6;0;14,5;0,2;2,4;0,3
8,6;0;12,2;0,2;3,2;0,4
7,6;0;11,5;0,2;3;0,3
7,8;6;11,6;0,2;3;0,3
17,6;9;12,6;0,2;2,4;0,4
4;4;9,2;0,3;4,7;0,3
2,2;2;5;0,3;8,2;0,2
5,5;5;1,2;0,5;13,5;0,3
15,4;7;0,5;0,5;13,3;1,2
15,6;6;2,3;0,4;10,5;1,2
18,9;6;7;0,3;4,5;0,7
6;6;6,8;0,3;3,8;0,4
5,8;0;9;0,3;2,4;0,4
9,5;0;7,8;0,3;3;0,5
7,6;1;8,5;0,3;3,2;0,4
4,4;0;10;0,3;1,9;0,4
2,5;1;9,8;0,3;1,6;0,4
3,4;2;9,9;0,3;1,9;0,5
4,2;0;10,7;0,3;2,1;0,4
7;2;10,7;0,3;2,3;0,5
11;7;10,9;0,3;2,3;0,4
10;10;11,1;0,3;2;0,4
3,2;3;11,3;0,2;1,2;0,4
3,7;1;11,2;0,2;1,1;0,3
2;2;11;0,3;1,5;0,4
0;2;11,2;0,3;1,7;0,3
0;4;8,4;0,4;5,5;0,2
0;5;8,8;0,3;3,8;0,4
0;10;8,8;0,3;3,1;0,3
0;9;9,3;0,3;1,9;0,4
8,8;6;10,4;0,2;1,2;0,3
9,5;2;10,6;0,1;0,8;0,1
3,1;0;9,9;0,1;1,3;0,3
2;2;10,3;0,1;0,9;0,4
3,2;2;10;0,1;1;0,4
4;4;8,2;0,2;1,8;0,4
5,1;5;6,6;0,2;5,1;0,4
8,3;6;5,9;0,4;6,2;0,5
8,1;4;5,9;0,5;6,6;0,5
7,6;0;7,2;0,4;4,7;0,4
8,8;6;9,3;0,3;3,4;0,4
9,8;5;10,7;0,2;2,7;0,4
5,9;0;10,9;0,2;2,5;0,5
6,8;1;11,2;0,2;2,8;0,5
8,8;7;11,3;0,2;2,7;0,4
8,9;4;11,3;0,3;3;0,5
14,7;4;11,1;0,2;3;0,3
4,2;3;10,9;0,2;3,2;0,4
5,6;1;9,8;0,2;3,3;0,3
5,4;1;7,7;0,3;5,3;0,4
14,7;1;7,6;0,3;4,6;0,4
12,7;3;5,7;0,4;7;0,5
11,8;6;9,2;0,2;3,2;0,3
9,3;6;6,3;0,2;5,3;0,3
6,8;3;3,2;0,3;6,8;0,4
5,8;5;3,3;0,3;5,1;0,4
8;4;5,7;0,2;3,8;0,4
7,6;2;2,5;0,3;8;0,5
6,8;2;1,1;0,4;9,4;0,5
17,9;0;0,5;0,5;10,1;0,9
21,4;4;0,5;1;13,2;1,8
39,1;9;1,1;1,3;15,4;2
37,4;12;3,3;1,2;16,8;1,6
33,3;19;6,5;0,8;14,4;1,5
39,6;10;13,2;0,2;3,1;0,5
11,1;7;13,6;0,2;3,7;0,6
11;4;13,4;0,3;4,1;0,6
8,8;7;13,8;0,3;3,3;0,5
8,1;6;14,6;0,2;2,9;0,5
16;7;14,2;0,3;2,9;0,5
4,9;1;13,5;0,3;3,3;0,4
6,1;0;12,2;0,4;11,3;0,7
16,9;7;7,4;0,7;20,9;0,9
32,3;8;1,3;1,1;27,5;1
29,7;13;11,8;0,3;6,4;0,6
7,4;7;12,1;0,3;5,5;0,4
6,6;2;13;0,2;3,8;0,4
7,3;0;11,3;0,3;4,3;0,4
5,1;0;6;0,3;8,3;0,4
7,5;0;0,7;0,9;16,9;1
26,2;10;3,4;0,5;11,9;0,7
12,5;12;6,9;0,2;4,3;0,4
12,3;3;4,3;0,2;4,4;0,3
9;1;2,7;0,3;6,2;0,5
7;7;0,7;0,9;0;1,6
34,5;15;0,8;1,3;0;1,5
26;17;1,4;1,1;0;1,5
29,9;9;1,3;1,1;0;1,4
31,8;10;0;0;0;0
16,1;11;0;0,4;0;0,5
11;11;13,9;0,4;0;0,8
9;9;15,3;0,3;3,6;0,6
9,1;4;13,3;0,3;3,5;0,6
12,8;1;13,4;0,3;2,5;0,3
11,1;4;13,2;0,3;3,8;0,6
7;7;12,8;0,3;4,3;0,7
7,6;1;12,7;0,3;4,9;0,7
10,3;0;10,7;0,7;21,1;0,7
37,4;22;3,3;0,9;17,1;1,1
28,6;13;0,9;1,2;16,9;1,6
41,3;14;1,4;1,1;19,2;1,2
37,2;20;3,6;0,7;11,1;0,8
12;12;2,9;0,5;10,6;0,8
19,5;9;6,4;0,3;5,3;0,6
12;0;11,1;0,2;3,3;0,5
10,8;0;13,6;0,1;1,8;0,5
7,6;6;13,6;0,1;1,2;0,4
3,6;2;11,8;0,1;2,4;0,5
4,6;1;7,7;0,3;7,3;0,6
15,9;7;7,8;0,4;6,4;0,7
12;7;10,8;0,3;4,1;0,6
11;1;13,6;0,2;3,3;0,4
11,5;0;15,3;0,2;3,2;0,5
11,2;0;16,2;0,2;4,7;0,6
11,7;2;16,9;0,2;3,3;0,5
10,6;5;17;0,2;3,7;0,5
10,5;10,5;17,3;0,2;3,7;0,5
11,8;1;17,2;0,2;3,8;0,5
10,5;4;17,2;0,2;2,8;0,5
11,4;4;16,4;0,3;3,5;0,5
10;3;16,9;0,2;3,7;0,5
9,5;1;15,2;0,3;4,7;0,5
9,5;0;16;0,2;3,8;0,5
9,8;0;16,9;0,2;2,8;0,4
4,6;2;13,7;0,3;4,9;0,5
5,3;3;15,8;0,2;2,8;0,4
7,5;4;14,4;0,2;3;0,5
6,1;0;15,1;0,2;2,2;0,4
8,6;0;16,2;0,2;1,9;0,4
5,3;0;16,9;0,1;1,9;0,5
4,1;0;14,2;0,2;4,5;0,6
5,8;0;8,3;0,2;9,8;0,6
7,3;0;2,9;0,4;12,6;0,8
17,4;3;5,5;0,6;11,2;0,9
18,1;8;9,3;0,5;9,2;0,9
13,2;9;14,7;0,2;4;0,6
13;6;15,4;0,3;4,3;0,6
6,8;1;15,5;0,3;4,8;0,6
3,9;3;15,4;0,3;4,5;0,6
7,1;7;16,4;0,2;3,8;0,6
6,8;6;18,2;0,2;3,1;0,6
0;9;19,1;0,2;3,2;0,6
7;7;18,7;0,2;4,5;0,5
7,1;1;18,2;0,2;5,2;0,6
6,8;0;17,6;0,2;3,8;0,6
9,3;0;16;0,3;5,3;0,5
10,5;0;14,2;0,3;8,7;0,6
17,1;6;13,4;0,3;7,7;0,5
4,8;0;16;0,2;4,2;0,6
6,2;1;14,9;0,2;4,3;0,5
6,8;6;14,8;0,2;4,7;0,4
0;6;13,4;0,2;5,7;0,5
7;7;11,3;0,2;4,4;0,5
7,1;3;7,6;0,3;7,6;0,6
4;0;7,1;0,3;8,2;0,4
3,4;3;6;0,3;9,4;0,6
6;6;2,5;0,5;12,5;1
18;18;1,1;0,8;15,4;1,4
27,7;18;11,1;0,5;7,6;0,9
11,7;3;15,1;0,2;3,3;0,5
7,8;2;15,7;0,2;2,7;0,5
8,1;1;15,6;0,2;3,1;0,5
9,8;3;15,3;0,2;3,5;0,6
15,9;6;16,8;0,2;2,9;0,6
0;7;17,3;0,2;2,5;0,6
7,1;6;18,3;0,2;2,1;0,6
9;5;18,5;0,2;3,6;0,6
7,8;3;17,2;0,2;3,7;0,5
7,6;0;14,8;0,3;4,6;0,6
14,7;0;5,6;0,6;16,8;1,7
31,3;3;3,9;0,6;19,6;1,9
29,6;6;4,4;0,5;17,4;1,1
23,3;6;0,9;0,9;19,6;1,3
35,5;5;0,7;0,8;18,4;1,2
26,4;4;4,9;0,4;14,5;0,8
14,7;6;5,1;0,4;10,6;0,6
16,9;4;1,8;0,6;14,5;0,8
15,8;4;0,9;0,6;14;0,8
16,8;8;0,2;0,6;14;0,9
8;8;0,3;0,6;13,5;0,9
22,1;6;0,6;0,6;13,9;0,9
23,3;5;1,3;0,7;12,2;1,2
26,7;9;2,5;0,7;0;1,5
31,8;16;8,1;0,6;0;1,1
31,8;10;15,5;0,3;0;0,6
11,3;9;18,6;0,2;0;0,6
10,5;8;20;0,2;0;0,6
15,2;9;22,5;0,2;0;0,5
7,3;6;22,7;0,2;0;0,6
9,3;0;20,6;0,2;0;0,5
9;0;20,4;0,2;1,8;0,6
8,1;2;24,7;0,3;7,3;0,7
10,8;0;23,1;0,4;0;0,6
17,9;0;16,4;0,5;0;0,6
27,2;0;9,5;0,6;0;0,7
25,3;8;6,4;0,6;0;0,8
25,3;7;6,2;0,6;0;0,7
20,1;6;1,4;0,7;0;1
15,4;5;2,9;0,5;0;0,8
15,4;2;4;0,4;0;0,7
8,7;3;2,6;0,4;0;0,7
17,1;4;3,1;0,4;0;0,8
7;0;5,6;0,3;0;0,8
7,1;0;4,5;0,3;0;0,7
8;1;3,1;0,4;0;0,6
18,9;4;5,5;0,5;0;0,8
19,3;6;10,4;0,5;0;0,9
13;9;15,4;0,5;0;0,9
23,1;12;19,4;0,4;0;0,7
16,7;10;23,6;0,3;0;0,6
15,5;9;28,7;0,3;0;0,8
12;12;21,7;0,6;0;0,6
17;17;20,5;0,5;0;0,5
21,3;8;25,3;0,4;0;0,7
19,5;11;26,7;0,4;0;0,7
19,9;10;26,3;0,4;0;1,3
19,1;5;22,2;0,3;0;2,2
9,8;1;18,7;0,4;0;0,7
17,1;6;9,1;0,7;20,1;0,6
16,4;10;5,2;0,7;17,4;0,7
12,5;7;3,4;0,7;16,1;0,7
11,5;7;0,7;1;23,5;1
18;18;0,3;0,9;22,5;0,9
17,6;8;1,6;0,6;19,6;0,7
10,4;7;4,8;0,3;10,7;0,6
14,6;7;8,5;0,2;6,6;0,6
12,7;8;4,5;0,2;12,1;0,9
17,1;7;3,2;0,2;12,9;1,2
13,5;7;3,4;0,4;12,4;1,2
21,6;12;3,3;0,6;14,3;1,3
22,1;11;4;0,7;14,1;1,3
26,2;16;5,3;0,7;15,1;1,4
25;9;8,4;0,5;11,6;1
20,3;5;13,4;0,4;11,2;0,8
19,1;4;14;0,3;4,5;0,7
8;8;15,4;0,2;3;0,8
10,9;7;10,3;0,6;14,9;1
17,6;5;4,6;0,8;19,7;1,1
20,8;8;2,8;1,2;27,8;1,4
35;16;7;1;27,9;1,6
36,5;22;11;0,3;5,2;0,7
10,5;4;1,1;0,9;25,6;1,1
32,8;6;0,6;1,3;30,1;1,3
28,4;10;0,9;1,2;27,1;1,1
27,4;12;5,5;0,6;19,7;0,5
14,4;11;3,6;0,6;22,1;0,5
13,2;8;3,5;0,5;19,4;0,5
9,8;9;8,4;0,3;14,7;0,6
9;9;6,5;0,3;13,9;0,7
9,5;5;8,7;0,2;5,4;0,6
9;4;6,3;0,2;4,8;0,6
8,7;0;2;0,3;8,5;1
9,5;0;0,4;1,1;13,2;2,5
33,4;23;1,1;1,9;17,1;2,9
42;28;3,5;1,2;14,8;1,6
17,4;12;10,1;0,3;5;0,7
11,5;8;11,4;0,3;3,9;0,7
11,3;6;12,4;0,2;3,4;0,7
11;11;13,3;0,2;4,1;0,7
