PM10;PM2-5;O3;CO;NO2;SO2
30,9;19;27,8;0,4;5,1;0,8
64,3;31;18,4;0,6;18;0,9
75,3;32;7,7;1,2;34,6;1,1
106,7;71;2,4;0,9;32;1,5
145,8;50;3,1;0,7;24,6;1,8
96;29;4,3;0,6;24,1;1,7
76,2;23;4,2;0,6;22,6;1,4
65,8;23;5,2;0,5;20,7;0,9
49,8;21;2,7;0,6;18;0,4
48,9;20;2;0,6;18,3;0,5
43,8;23;1,9;0,6;17,4;0,6
38;21;1,5;0,5;18,5;0,6
41,6;25;1,8;0,5;17,8;0,5
55,3;30;2,2;0,6;16;0,9
69,3;35;6,1;0,6;13,4;7,3
79,5;35;11,1;0,5;12;6
76,9;25;19,4;0,5;9,4;1,9
66,8;15;27,3;0,3;3,8;0,6
55,8;10;30;0,3;2,8;0,3
55,7;6;33,7;0,3;4,2;0,1
49;23;44,9;0,4;6;0,7
45,4;24;43,5;0,4;5;0,7
38,9;18;34;0,4;3,7;0,5
27,2;16;28,3;0,4;3,5;0,4
19,5;16;24,9;0,4;3;0,6
22;22;20,8;0,4;3,7;0,6
22;22;17,9;0,4;7;0,4
31,3;25;13,7;0,6;9,7;0,3
30,9;18;10,2;0,6;12,7;0,2
35,8;24;4,1;0,6;21,7;1,2
34,6;25;3,9;0,5;22,2;1,5
33,2;16;2,2;0,6;16,3;0,9
44,5;24;1,7;0,4;18,8;1
42,2;21;2,2;0,4;21,1;1,6
54,2;21;1,3;0,4;21,7;2,8
80,4;36;1,4;0,5;22,6;4,1
86,8;47;2,2;0,7;21,6;7,7
99,9;39;2;0,7;19,9;4,2
116,1;31;4,1;0,6;17,1;7,5
112,4;36;9,7;0,6;16;6,4
105,8;27;18,7;0,5;12,4;3,3
87,8;20;26,2;0,3;6;1,4
70,1;18;29,8;0,3;4,7;1,1
51,4;13;30,1;0,3;3,1;0,8
79,6;25;34;0,3;4,2;1,1
62,2;30;33,9;0,4;4,2;1
54,1;24;31,6;0,4;5,1;1,1
59,2;21;29,6;0,4;6;0,9
47,9;18;23,1;0,3;3,2;0,8
44,5;17;19,2;0,3;3,9;0,9
44,8;17;17,9;0,4;14,2;0,6
57,6;26;12,3;0,4;19;0,8
65,7;27;6;0,6;25,8;1
50,5;27;3,7;0,6;21,7;0,9
91,1;47;2,6;0,8;24,3;1,2
74,7;17;1,8;0,6;19,2;1
70,5;19;1,8;0,6;18,3;0,8
52,7;9;0,9;0,7;15,6;0,6
45;19;1;0,6;14,6;0,6
72,5;38;1,7;0,7;19,1;0,7
79,7;31;1,8;0,8;15,3;1
99;55;2,4;1,1;17,6;1,5
112,3;35;2,8;0,7;17,1;2,3
102,9;44;10,1;0,6;15,1;3,9
101,8;30;17,8;0,5;13,7;1,6
68,2;24;26,2;0,3;7,4;1,2
69,6;22;31,5;0,3;6,6;0,7
67,2;18;36,4;0,3;5,1;0,4
57,3;22;33,3;0,3;3,3;0,2
47,9;24;29,9;0,3;3;0,1
46,5;25;28,2;0,3;3,1;0
37,1;20;26,8;0,3;3,4;0,1
37,3;25;24,6;0,3;3,4;0,2
38,5;23;21,4;0,3;4,3;0,1
45,3;32;14,4;0,6;15;0,2
34;34;11,1;0,6;17,2;0,3
72,2;47;5,5;0,8;24,3;0,3
89;45;3;0,7;22,9;0,7
87;36;1,9;0,7;26,2;3,4
71,1;26;2,6;0,5;29,3;11
66,9;21;1,5;0,4;27,5;12,9
61,1;20;1,2;0,4;23,1;6,7
47,1;20;1,5;0,4;23,8;3,8
73,9;35;1,7;0,5;24,1;3,6
71,6;44;2,2;0,8;23,1;3,6
110,4;44;2,1;1;23,9;5,1
121;42;3,5;0,8;20,3;5,8
124,5;38;8,4;0,7;17,1;8
115;42;21,1;0,5;14,8;6,8
87;27;33;0,4;8,1;3,6
68,3;31;39,9;0,4;8,2;2,3
69,9;29;45,7;0,4;6,9;2,4
56;30;45,4;0,4;5,6;1,7
60,4;36;42,1;0,4;5,2;1
55,7;36;43,7;0,4;5,9;0,9
48,1;33;41,9;0,4;6,5;0,8
46;39;36,1;0,4;6,4;1,1
61,1;32;29,8;0,4;8,5;1,1
50,8;32;22,4;0,5;12,8;1,3
44,8;38;20,2;0,5;13,6;1
52,2;42;18,7;0,4;14;0,8
52,6;27;15,1;0,4;11;0,6
52,3;38;8,1;0,5;18,7;0,9
58;42;7;0,5;15;0,9
40,9;33;6,2;0,4;19,7;6,4
52,7;37;3,1;0,4;21,2;7,3
50,2;25;2,5;0,4;20,5;8
50,9;38;2,1;0,4;23,2;14,7
74,2;48;2,4;0,5;25,5;9,1
109,7;48;2,6;0,5;22,3;8,4
115,1;49;4,8;0,6;20,7;20,1
89,2;37;12,9;0,5;13,6;3,2
75;26;19,1;0,5;13,7;1,4
57,6;15;27,2;0,3;6,3;0,6
56,7;20;31,4;0,3;4,7;0,5
41,4;13;29,9;0,3;4,8;0,4
33,6;24;39,2;0,4;6,2;1
62,8;45;49,1;0,4;8;1,5
54,6;28;35,4;0,4;5,9;1,1
45,9;30;28,2;0,3;5;1
34,3;23;23,8;0,3;6,2;0,8
30;19;19,9;0,3;8,5;0,4
29,4;18;16,5;0,4;13,5;0,4
40,6;19;18,2;0,3;10;0,3
42,8;22;10,2;0,4;16,3;1,3
41,4;20;10,6;0,4;14,7;3,4
35,8;21;9,3;0,4;18,9;8,9
40,9;22;6,5;0,4;21,1;9,4
34,9;21;6,3;0,4;20,2;5,2
47,3;20;4,6;0,4;23,1;4
45,2;28;3,4;0,4;24,3;4,7
47,9;28;3,4;0,5;23,5;4,1
65,9;41;2,5;0,6;24,4;4,2
77,9;38;2,5;0,7;23,7;11,2
85,9;41;5,4;0,7;20,5;23,7
85,9;41;9,7;0,6;19,1;12,3
75,9;30;16,8;0,4;13;7,8
66,7;18;24;0,3;7,5;4,7
53,4;15;26,7;0,3;6,5;3
52,6;18;29,5;0,3;4,9;1,9
52;19;38,2;0,4;7,2;1,5
55,7;39;50,4;0,5;9,9;2,1
55,6;27;35,4;0,4;7,2;1,6
52,9;27;30,7;0,4;5,7;1,4
37;26;26,7;0,4;7;1,7
43,8;21;21,7;0,4;8,5;1,7
38,7;21;19,2;0,4;7,3;1,2
44,9;26;18,6;0,4;8,3;1,1
51,1;25;14,5;0,4;14,8;1,5
53,9;22;10,2;0,4;21;6,1
41;27;8,1;0,4;22,4;8,5
39,9;20;10,2;0,4;16,7;5,5
41,7;24;13,6;0,4;13,6;7,4
33,7;26;7,4;0,4;22,7;17,1
40,2;28;5,9;0,4;24,1;22,2
46,3;26;3,7;0,5;26,4;13,3
63,7;39;2,4;0,6;29,7;20,2
68,8;43;2,7;0,8;26,8;22,3
83,2;48;6,5;0,7;20,9;22,2
110;30;11;0,5;15,6;16,7
90,8;18;15,7;0,4;9,9;11,6
84,3;17;20;0,3;5;3,4
69,4;18;23,2;0,3;3,5;2,4
68,5;18;25,2;0,3;3,6;1,4
49;24;32,6;0,5;7,3;1,4
61,7;43;45,8;0,5;6,8;1,9
51,7;39;39,6;0,5;5,4;1,4
40,8;29;29,9;0,5;6,2;1,7
46,5;35;24,1;0,5;7,3;1,9
44,6;29;22,5;0,5;7,7;1,6
47,3;28;17,8;0,5;11,8;1,3
72,4;48;5,8;0,9;30,9;1,5
68,5;29;5,6;0,6;22,7;1,3
48,2;25;9,6;0,5;15,9;1,7
59,2;24;4,8;0,6;22,2;3
60;27;2,7;0,5;23;2,4
43,8;26;2,6;0,5;23,6;2,7
49,6;25;4,1;0,4;20,1;3,2
39,2;24;3,9;0,4;19,7;5
42,6;23;2,3;0,5;22,3;6,9
44,4;34;2,1;0,5;21,9;8,3
60,1;34;2,8;0,6;17,7;7,1
66,4;35;6,2;0,5;12,5;13,8
57,6;27;11,3;0,4;10,5;7,6
62,6;19;16,6;0,3;5,1;4,6
52,8;11;18,6;0,2;1,7;0,7
49,4;13;17,5;0,2;2,2;0,4
77,3;15;17,5;0,3;2,6;0,4
48,3;12;17,3;0,3;3;0,2
37,2;14;17,1;0,3;3,4;0,3
24,7;14;16,5;0,3;4;0,3
29,4;9;16,1;0,3;5,4;0,4
22,4;10;14,5;0,3;5,1;0,6
21,7;9;10,6;0,4;9,2;1,9
30;16;5,6;0,6;16,2;3,7
41,4;28;2,2;0,7;20,5;1,6
47,6;14;1,8;0,6;19,8;1,3
46,6;19;1,8;0,6;17,7;1,1
39,9;18;1,2;0,5;16,1;2
42,5;22;1,3;0,5;17;4,8
45,7;15;1,3;0,4;16,6;7,9
36,2;16;1,8;0,4;15,7;5,5
29,2;18;1,4;0,4;15,4;3,5
40,3;24;1,7;0,4;17,6;3,7
50,5;31;1,7;0,6;17;5,8
88,5;32;2;0,6;14,9;5,9
90,5;27;2,9;0,6;13,6;5,4
94,8;16;8,2;0,4;6,2;1,4
94,8;16;9;0,3;0;17,6
0;0;0;0;0;0
0;0;0;0;0;0
0;5;0;0;0;0
5,6;5;0;0;0;0
0;17;9,9;0,2;1,8;0,6
12,4;11;9,7;0,3;1,7;1,1
12,2;12;10,3;0,3;1,8;1,3
12,1;11;9,8;0,3;2,9;1,3
16,4;11;7,8;0,3;6,5;1,4
15,2;9;5;0,4;10,1;1,8
0;24;2;0,5;13,4;2
49,9;22;1,8;0,5;11,6;2,2
41,9;17;4,1;0,3;12,6;2,1
47,2;16;4,1;0,3;11,6;2,1
44,5;15;1,2;0,4;15,3;6,3
31,6;17;0,7;0,4;11,5;7,5
41,8;21;0,5;0,4;8,7;3,9
43,7;31;0,4;0,5;6,1;2,9
45;29;0,8;0,5;1,8;2,4
61,6;44;0,6;0,6;0;2,1
71,7;27;0,4;0,9;0;2,3
85,6;36;2,4;0,6;0,1;22,7
89,9;37;5,8;0,5;3,4;14,9
92,9;19;10,6;0,3;3,8;6,9
81;14;13,4;0,3;2,8;3,5
73,1;14;15,2;0,3;1,4;0,8
54,1;13;14,9;0,3;2;0,7
50,1;14;13,5;0,3;1;0,7
51,6;11;13,4;0,3;1,7;0,5
39,3;13;12,8;0,3;2,7;0,4
37,5;15;12,2;0,4;4,2;0,6
48;12;11,3;0,4;6,2;0,7
42,3;24;6,9;0,6;12,4;0,9
56,1;29;5,6;0,5;12,7;1,1
85,6;23;7,5;0,4;10,5;1
77,2;17;4,4;0,5;12,6;0,9
78,8;16;5,4;0,4;11,1;1,1
64,5;14;1,4;0,4;16,8;2,2
52,7;15;1,2;0,4;15,7;1,9
45,1;16;0,6;0,4;15,1;1,7
45,9;18;0,7;0,4;15,1;2,4
45,5;20;0,5;0,4;12,1;2,8
36,5;29;0,6;0,4;3,1;2,5
50,9;18;0,5;0,4;6,5;2,2
45;31;0,9;0,7;2,7;5,6
69,4;37;3;0,7;0,8;13,2
74,1;43;6,4;0,6;3,1;11,9
92,5;23;11,3;0,4;3,7;7,3
82,4;9;13,3;0,3;1,8;1,9
72,2;12;15;0,3;1;0,8
58;9;18,2;0,3;1,5;0,9
51,8;7;16,3;0,3;2,2;0,6
37,7;24;19,5;0,4;7,6;1,4
36;7;12,1;0,4;3,9;1,2
31,4;10;8,8;0,4;4,8;1,2
39;11;10,4;0,5;10;1,3
28,1;25;11,2;0,5;10,6;1,6
32,3;18;12,7;0,5;11;1,3
40,5;25;9,2;0,5;13,6;1,3
31,3;13;5,1;0,5;10,7;1
23;14;6,2;0,4;11,9;1,2
24,3;14;2,6;0,4;15,5;4
27,9;20;2,3;0,4;14,6;2,2
37,3;11;6,1;0,3;9,5;1,6
27,4;17;2,7;0,4;13,6;1,9
27,5;18;2;0,4;14,5;2,6
26,8;15;1,4;0,4;13,9;2,4
33,3;18;2,8;0,5;13,2;2,3
28;28;1,1;0,8;9;3,9
32;16;6,3;0,5;7,7;1,4
46,2;16;12,2;0,4;4,3;0,8
33,5;14;15,3;0,4;2,7;0,5
30,9;16;17,2;0,3;2,4;0,4
43,1;7;19,1;0,3;1,8;0,4
30,8;7;20,4;0,3;1,4;0,3
27,1;16;17,7;0,3;3,7;0,4
20,6;6;16,6;0,3;2,7;0,4
18,9;16;21,9;0,4;4,9;0,7
23,5;18;18,1;0,5;9,2;0,9
27,4;10;10,9;0,5;7,8;0,7
23,4;17;3,5;0,9;10,9;1
0;32;1,3;1,6;1,4;1,4
0;41;0,6;2,5;0;2,2
40,6;28;0,4;1,3;1,3;2,1
40,6;24;2,7;0,5;12,3;1,7
38,4;15;2,1;0,5;15,9;2,3
43;18;1;0,5;12,9;2,1
31,2;17;1;0,5;14;1,7
28;19;0,9;0,5;10,8;1,1
26;23;0,9;0,4;12,8;0,8
31,6;17;0,6;0,5;10;0,5
26;21;0,6;0,6;3,3;0,7
27;23;0,8;0,8;0;1,2
43;35;1,6;0,8;0;3,4
56,3;18;8,1;0,5;4,7;3
53,6;11;15,2;0,3;2,8;0,5
42,5;10;17,6;0,3;2,5;0,2
35,6;12;19,1;0,3;2,8;0,2
42,3;15;20,9;0,3;2,5;0,1
30,2;7;18,8;0,3;1,9;0,1
26,7;13;14,9;0,4;3,9;0,1
24;10;13,5;0,4;4,5;0,2
16,9;15;12,6;0,5;4,8;0,3
24,9;19;8,9;0,7;8,4;0,4
30,9;27;9;0,7;12,6;0,7
48;17;14,4;0,5;9,6;0,7
38,6;22;13,9;0,4;8,2;0,5
47;24;14,6;0,5;6,6;0,5
41,7;23;9;0,4;11,5;0,6
31,3;20;7;0,4;10,2;0,9
23,3;19;3;0,3;15,9;5,6
32,9;13;4,4;0,3;12,8;7,4
28,6;18;4,9;0,3;11,9;6,2
29,2;10;10,2;0,2;5,9;2
23,2;23;5,7;0,3;9,2;1,4
22,1;16;4,8;0,3;10,9;1,3
28,4;17;2,2;0,4;13,7;7,7
28,3;19;6,8;0,5;6,6;6
26,6;11;13,5;0,3;2,1;1
35,4;12;16,5;0,2;1,6;0,8
25;10;17,5;0,3;2,1;0,7
26,7;11;18,3;0,3;2,3;0,8
35,8;12;19,6;0,3;2,3;0,8
37,1;14;18,9;0,3;1,9;0,8
32,9;24;28,4;0,4;4,2;1,3
39,9;20;27,7;0,3;3,9;1,5
28,6;18;21,8;0,3;4,3;1,3
24,8;19;16,2;0,5;8,4;1,1
22,9;19;14;0,5;6,8;1,1
21,5;21;11,1;0,4;8,5;1,1
26,7;24;3,7;0,6;12,1;1
0;29;1,3;0,6;10,6;1,1
29,7;14;6,1;0,3;8,4;1,2
21,3;17;5,4;0,3;12,9;6,7
26,8;21;3,1;0,3;16,8;10,4
22,1;22;4,7;0,3;13,8;6,9
25;25;3,2;0,4;14;7,8
39,4;17;2,6;0,4;13,8;4,3
28,5;17;2;0,3;12,4;2,5
24;15;1,6;0,4;11,9;2
20,5;19;3,1;0,4;9,3;3,1
36,8;27;6,2;0,4;6;11,8
45,3;15;9,5;0,4;3,7;3,7
42,8;10;14,7;0,3;2,1;0,6
31,3;10;15,4;0,3;1,9;0,4
22,5;9;14,9;0,3;2;0,4
16,8;10;15,2;0,3;1,9;0,4
36,4;9;15,7;0,3;1,4;0,3
26,5;10;14,4;0,3;1,2;0,2
20;14;13,8;0,3;1,7;0,3
22,2;13;13,4;0,3;2,2;0,3
16,8;12;11,9;0,4;4,3;0,4
16;16;10,5;0,4;7,4;0,6
24,6;18;6,9;0,5;11,2;0,6
17,7;11;9,3;0,4;7,1;0,6
34,3;17;7,7;0,3;7,6;0,8
24,3;16;3,8;0,4;10,7;2
20,2;16;5;0,3;8,6;1,5
16,1;16;2,9;0,4;12,1;2,9
19,1;15;1,5;0,4;13,1;2,8
29,1;22;0,9;0,4;11,5;3
31,5;20;0,5;0,4;10,4;3,7
0;45;0,8;0,5;0;4,5
54,6;31;0,7;0,6;0;7,2
52,4;34;0,7;0,7;0,2;5,4
54,2;30;2,5;0,6;0,6;5,1
56,7;32;5,7;0,5;2,4;10,3
55;10;11,8;0,3;2,9;2,1
48,8;11;16;0,3;3;0,7
40,8;11;15,6;0,3;2;0,5
32,4;9;14,5;0,3;2;0,4
31,6;13;14,5;0,3;2;0,5
24;21;16,9;0,4;7,2;1,2
26,9;16;15,9;0,4;6,8;1,1
40,1;15;11,2;0,4;5,5;0,6
42,7;20;14,3;0,4;9,9;1,1
33,7;14;11;0,5;11,8;1
34;19;8,2;0,5;10,3;0,7
41,5;20;9,2;0,4;8,8;0,6
40,5;9;8,3;0,4;10,4;0,5
44,5;19;2,3;0,4;11,6;0,6
36,9;17;2,6;0,4;10,7;0,6
43,2;13;2,8;0,3;9,5;1
33,2;14;2,4;0,3;11,6;1
33,4;13;1,2;0,3;11,7;0,8
35,3;17;1,4;0,3;11,6;1
39,4;24;0,9;0,4;7,2;3
37,8;31;0,7;0,6;0;1,9
45,6;23;0,7;0,5;4,3;3
49,3;23;4,1;0,5;3,6;7,2
49;11;10,6;0,4;3,8;1,7
47;11;14,1;0,3;3,6;0,6
45,7;8;15,4;0,3;2,5;0,5
37,4;10;16,2;0,3;2,4;0,4
40,9;8;16,7;0,3;3,2;0,5
59,5;10;15,8;0,3;2,8;0,5
44,7;19;17,7;0,3;5,6;1
40,8;24;18;0,3;5,6;1
51,9;15;18,6;0,3;5;0,9
37,2;22;14,8;0,4;9,4;1
27,2;16;12,5;0,4;9,7;0,9
24,5;21;8,8;0,5;9,8;0,8
43,5;32;2,1;0,6;15,2;1
52;20;3,6;0,4;11,4;1
45;15;4,9;0,3;9,3;0,7
35,8;18;4,8;0,3;9,7;1
36,4;14;1,7;0,4;12,3;1,6
32,1;17;1,5;0,4;13,4;2,3
23,3;13;1;0,4;12,6;2,5
20;20;1,4;0,4;10,7;2,8
35,1;27;0,6;0,5;4,3;4,7
39,7;29;0,5;0,6;1,6;3,4
50,4;28;1;0,7;2,5;3,1
62,9;28;2,8;0,6;5,4;4
65,8;16;7,4;0,4;6,8;1,9
70,3;11;10,7;0,3;3,9;1,2
50,6;9;14,6;0,2;2,1;0,7
41,8;15;15;0,3;1,8;0,6
35,3;10;15,5;0,2;1,7;0,4
38,3;13;15,1;0,2;1,5;0,4
27,4;10;13,4;0,3;2,9;0,4
19,5;9;12,8;0,3;2,8;0,5
35;13;14;0,3;2,3;0,5
24,8;21;10,9;0,4;7,2;0,5
32,2;22;6,6;0,6;11,4;0,8
36,7;16;5,1;0,5;12,6;0,8
37,1;30;1,8;0,6;8,6;1,4
45,3;20;1,3;0,6;9,1;2,9
45,3;23;0,8;0,5;14,5;4,5
51,1;17;0,9;0,5;13,2;2,5
51,4;18;1,1;0,4;13,4;2,7
36,5;14;0,8;0,4;12,6;2,8
43,4;17;1;0,4;13,2;3,9
31,9;16;1,1;0,4;12,7;3,5
45,2;24;0,9;0,4;11;4,1
40;26;0,5;0,5;8,9;4,3
34;34;0,6;0,7;2,2;4,7
46,6;39;3;0,7;0,7;7,4
62,4;15;6,9;0,5;4,7;2,4
65,5;15;10,4;0,3;3,5;1,2
56,4;8;15,2;0,2;1,7;0,7
60,5;15;16,9;0,2;1,6;0,6
43,1;10;16,8;0,3;2,2;0,6
58,2;0;15,1;0,3;4,4;0,8
42;0;8,4;0,4;5,6;0,9
29,9;13;4,9;0,4;7,7;0,9
21,3;0;1,7;0,6;9,4;1,1
17,7;0;2,7;0,5;9,1;1,2
21;0;1,3;0,7;5,5;1
15,9;0;0,8;0,6;7,9;1,1
16,5;0;0,8;0,9;0;1,1
25,5;0;0,4;1;0;1,5
31,9;0;0,7;0,7;0;2
41,9;0;0,7;0,6;0;1,7
32,1;0;0,7;0,5;0;1,3
22,6;0;0,7;0,5;0;1,2
24,6;0;0,5;0,4;0;1,6
22,7;0;0,5;0,4;0;2,3
24,4;0;0,8;0,4;0;3
31,5;0;0,5;0,5;0;3,6
27,4;0;0,8;0,5;0;3,3
25,1;0;1,8;0,5;0;2
41,8;0;4;0,5;0;14,5
39,8;0;8,9;0,3;1,8;6,9
42,2;0;15,5;0,3;3;4
38,2;0;21,1;0,2;2;1,2
31,7;0;24,4;0,2;2,1;1,1
23,9;0;22,7;0,3;1,9;0,9
26,2;0;21,5;0,3;1,6;0,7
25,1;0;19,9;0,3;2,5;0,6
18,4;0;19,8;0,3;4,7;0,2
16,6;16;17,6;0,4;9,9;0,9
19,9;10;14,5;0,4;8,4;1
22,9;16;11,7;0,4;9,8;0,6
19,2;10;9,8;0,3;10,2;1,3
14,4;11;7;0,4;13,6;5
19,5;11;4,9;0,4;16;3,2
25,1;17;4,3;0,4;12,9;1,9
28,4;11;2,4;0,4;14,6;2,7
24,1;12;0,9;0,4;14,4;3,4
18,9;13;2,6;0,3;12,7;5,2
17,3;15;4,8;0,3;9;2,7
24,3;11;2,6;0,3;8,9;1,9
28,2;10;0,8;0,5;5,2;4,2
29,4;25;0,8;0,5;9,2;8,2
36,5;24;3,2;0,4;7,2;9,1
29;16;7,1;0,4;6,2;6,6
32,2;17;8,2;0,5;7,2;2,5
32,7;17;7,1;0,8;8,2;2,3
34,7;23;17,6;0,4;6,4;1,9
29;16;23,3;0,3;5,1;1,4
33,8;15;26,6;0,3;3,5;1,1
25;15;25,2;0,3;2,1;0,8
18,3;15;20,6;0,3;2,4;0,8
12,5;11;20,1;0,3;6,1;0,8
0;14;15;0,4;10;0,7
0;15;9,4;0,4;13,1;1,6
14;14;4,5;0,5;17,9;2,9
17;17;2,2;0,6;17,9;2,3
21,3;15;2;0,5;18,3;2
18;18;3;0,4;16,2;3,6
29,7;20;1,3;0,5;16,4;3,1
28,3;22;2,2;0,4;15;3,1
28,4;28;3,3;0,4;14,1;4
0;29;3,3;0,3;13,1;2,8
23;23;3,1;0,4;11;2
25,9;24;2,1;0,4;9,3;1,1
20;20;1;0,4;4,4;0,9
19,8;17;1,1;0,4;8;0,7
29,7;12;4,1;0,5;3,1;1,1
44,4;25;10;0,4;3,1;2,5
33,3;23;19,4;0,3;3,8;2,1
24,1;13;26,4;0,3;4,3;1,2
19;19;35,4;0,3;4,3;1
26;20;45,2;0,4;5,3;1
29,7;22;44,3;0,4;4,7;1,1
21,6;19;29,5;0,4;3,8;1
16;13;17,4;0,4;9,5;0,7
0;15;17,4;0,4;8,2;0,5
0;15;17,7;0,4;8,6;0,6
0;11;14,8;0,4;10,3;0,7
0;16;14,6;0,3;9,9;0,6
13;13;10,9;0,4;12,5;0,5
15,2;13;10,8;0,4;15,9;0,4
13,4;10;16,5;0,3;9,5;0,4
14,7;11;13,9;0,3;10,2;0,4
20,7;16;11,1;0,3;13,1;1,6
17,8;13;11,3;0,3;9,7;1,6
15;15;8,1;0,3;14,2;2
23,8;14;3,8;0,4;17,4;1,9
36,7;16;2,8;0,4;12,7;2,1
39,5;31;2,5;0,5;14,5;2,6
48;32;1,7;0,7;13,8;5,4
60,1;31;2,6;0,7;8,5;6,9
61,2;29;9,2;0,6;7;3,9
47,6;29;21,8;0,3;7;2,6
47;11;24,6;0,3;5,6;1,8
40,4;15;26,6;0,3;4;0,8
43,5;10;27,8;0,3;4,7;0,7
37,1;9;37;0,4;6,5;1,4
31,8;25;37,7;0,4;4,8;1,5
44;29;36,4;0,4;6,4;1,4
38,5;24;36;0,4;6,1;1,4
35,6;27;30,6;0,4;8,6;1,4
45,3;31;21,1;0,5;10,4;1,6
32,3;21;15,3;0,5;12,5;1,3
30;30;12,3;0,5;13,9;1,1
25,7;20;11,2;0,4;14,5;1,7
25,7;21;12,2;0,4;10,4;3,4
29,8;0;14,1;0,3;8,3;3,3
24,4;20;9,7;0,3;14,5;9,2
24;24;10,8;0,3;12,3;4,6
27;25;9,2;0,3;13,7;3,1
33,1;26;9,6;0,2;11,7;3,4
28;28;7,7;0,3;14,2;5,3
0;28;3,8;0,4;14,5;4,4
31;31;1,5;0,5;15,4;3,7
0;34;5,5;0,6;11,6;9,5
0;34;0;0;0;0
49;34;16,8;0,5;0;0
38;38;25,2;0;11,5;0
26,4;24;0;0,3;7,2;0
37,1;17;25,6;0,4;9,6;0,8
38,4;28;20,8;0,5;16,1;1,4
49,9;34;27,2;0,3;7,3;1,1
35,3;34;30,1;0,3;6;0,8
35;29;23,8;0,5;16,6;0,8
0;37;13,9;0,5;19,1;0,9
40,5;23;8,9;0,6;22,3;0,9
33;33;10;0,4;11,8;0,9
22,8;19;11;0,3;10,4;1
18;18;9;0,3;14,8;1,9
22;22;7,2;0,3;17,6;1,8
15,8;14;4,6;0,3;19,9;1,7
0;17;2,7;0,3;20,2;2,6
0;15;4,3;0,3;16,8;3
15;15;3,5;0,3;14,5;2
23,1;16;1,7;0,4;16,8;2
19;19;0,4;0,4;19,9;1,4
17;17;0,9;0,6;19,7;1,3
0;17;0,6;0,7;21,8;1,6
30,2;20;1;0,6;18;2,2
32,3;27;3,6;0,6;17,8;2,6
29,8;26;11,3;0,4;11,3;1,5
32,3;19;19,7;0,3;7,6;0,8
34,4;16;25;0,3;4,7;0,8
46,4;15;27,5;0,3;3,8;0,8
46,7;20;29;0,3;4;0,8
34;14;26,7;0,3;4,1;0,7
24,5;16;28,6;0,3;4;1
19;19;25,2;0,4;6,7;1,1
26,5;21;25;0,4;8;1
26,8;23;22,1;0,5;12,1;1,4
35,3;27;17,4;0,7;20,6;1,7
37;36;15,7;0,6;18,9;1,3
64,4;29;7,9;0,7;26,5;1,4
64,8;60;4;0,7;26,6;1,5
67,7;49;3,4;0,7;24,5;1,5
54,5;39;3;0,6;23,6;1,1
56,7;32;1,3;0,6;24,9;1,1
45;30;0,6;0,6;22;0,8
50,4;28;0,6;0,6;18;0,8
37,3;29;0,2;0,6;22,2;0,8
51,2;36;0,8;0,7;21,8;0,7
55,1;39;0,8;0,8;22,8;0,9
55,2;35;4,6;0,6;18;1,5
55,3;29;11,5;0,5;12,8;1,1
39,4;31;15,8;0,4;11,7;0,6
33,6;21;22,3;0,3;7,5;0,5
36,3;16;25,2;0,3;5,3;0,4
43,3;19;26;0,3;4,7;0,4
31,3;12;26,1;0,2;3,9;0,4
32,1;8;24,6;0,3;7,1;0,4
23,3;13;37,6;0,4;8,6;0,8
32;32;33,3;0,4;9,5;0,9
36,8;30;29,7;0,4;9,4;0,9
46,5;29;26,7;0,4;9,4;0,8
38,9;26;18,3;0,5;13,4;0,8
38,8;30;12;0,4;13,7;0,7
40,2;28;9,1;0,4;16;0,6
49,7;21;6;0,6;20,3;0,7
46,1;38;1;0,6;25,4;0,8
52,2;33;0,9;0,6;24;1
58;37;0,7;0,7;23,7;0,9
43,2;38;0,9;0,6;18,8;0,9
53;30;0,6;0,6;21,8;1,1
52,8;35;0,9;0,5;21,5;1
76,1;24;0,7;1;26,2;2,8
104;59;0,6;0,9;23,6;3,6
106,1;40;3,2;0,7;22,4;7,5
102,9;48;11,3;0,6;17,6;4,8
85,4;38;22,8;0,5;11;2,2
70,9;33;31,7;0,4;9,5;2,2
73,1;30;41,7;0,4;9,9;1,6
77,7;33;48,7;0,4;9,6;1,4
69,1;34;43,8;0,4;5,7;1
66,4;29;41,6;0,4;5,4;0,8
50,6;28;40,1;0,4;4,4;0,6
50;26;37,6;0,4;6,4;0,6
47,2;31;36,3;0,5;8,9;0,8
35;35;29,7;0,5;10,4;0,9
42,8;30;19,7;0,5;12,6;0,9
48,9;26;18,8;0,4;11,6;0,7
37,6;27;19,5;0,4;9,6;0,6
27,5;21;14,1;0,4;18,6;0,4
52,3;25;17,4;0,3;9,5;0,3
36,3;20;20,1;0,3;5,8;0,6
39,9;17;20;0,3;4,6;0,9
37,7;21;15,8;0,3;7,1;1,3
32,3;22;13,1;0,3;10,4;1,3
29;22;10,3;0,4;15,3;1,5
40,3;24;4,8;0,5;23,2;2,6
54,4;32;2,3;0,8;27,2;3,2
69,3;40;7,6;0,5;18,4;5,3
72,3;37;15,4;0,5;13,4;2,3
68,2;35;26,8;0,4;7,3;0,7
65;24;34,6;0,3;5,1;0,6
46,5;21;41,7;0,4;6,9;0,6
48,8;26;53,6;0,4;8,2;0,7
47,1;29;53;0,4;7,1;1,1
