Fecha;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;O3;CO;NO;NO2;NOX;SO2;Temperatura;Rad Solar;HR
11-11-2023 23:00;19;3,9;0,9;0;349;3,2;0,4;6,9;23,9;30,8;0;14,5;0;0
11-11-2023 24:00;22,6;4,6;0,6;0;336;1,6;0,4;7,7;24,3;32;0;14,6;0;0
12-11-2023 01:00;19,8;4,6;0,7;0;300;0,9;0,4;9,9;24,8;34,7;0;14,1;0;0
12-11-2023 02:00;17,4;4,6;0,8;0,7;336;0,7;0,4;10,8;23,9;34,6;0;13,3;0;0
12-11-2023 03:00;12,6;9,4;0,9;0;8;3,5;0,4;8,3;22,2;30,5;0;12,8;0;0
12-11-2023 04:00;15,1;10,5;0,5;0,1;345;3,2;0,4;7;20,6;27,6;0;12,7;0;0
12-11-2023 05:00;18,8;8,2;0,9;0;1;3,5;0,3;6,9;20,2;27,1;0;12,9;0;0
12-11-2023 06:00;14,4;6,2;1;0;34;1,5;0,4;9,3;21,4;30,7;0;12,8;2;0
12-11-2023 07:00;11,3;8;1;0;335;4,4;0,4;11,2;20,9;32,1;0;13,6;69;0
12-11-2023 08:00;20,3;12,4;1,2;0;14;11,5;0,4;10,3;20,6;30,9;0;14,8;170;0
12-11-2023 09:00;15,7;9,9;0,7;0;256;19,3;0,3;7,2;20,2;27,4;0;16,5;209;0
12-11-2023 10:00;12,4;7,3;1,1;0;100;22,1;0,3;4,8;20;24,9;0;17,3;298;0
12-11-2023 11:00;11,2;6,1;2;0;90;22,3;0,3;4;19,9;23,9;0;17,9;359;0
12-11-2023 12:00;8,6;5,2;2,3;0;161;23,6;0,3;3,5;19,5;23;0;19,3;456;0
12-11-2023 13:00;7,5;5;1,8;0;134;23,2;0,3;3;19,3;22,3;0;19,4;361;0
12-11-2023 14:00;15,7;15,7;2,1;0;139;23,9;0,3;2,9;19,2;22;0;20;548;0
12-11-2023 15:00;18,4;11,7;1,9;0;111;23,3;0,3;2,8;19,4;22,2;0;20;362;0
12-11-2023 16:00;13,4;9;1,8;0;139;20,9;0,3;2,8;19,3;22,1;0;19;155;0
12-11-2023 17:00;9,7;6,4;1,2;0;164;20,7;0,3;2,7;19,1;21,9;0;20,3;163;0
12-11-2023 18:00;7,2;5,9;1,7;0;146;16,7;0,3;2,7;19,8;22,5;0;18,3;8;0
12-11-2023 19:00;5;4,2;1,1;0;174;13,5;0,3;2,8;19,6;22,4;0;16,7;0;0
12-11-2023 20:00;3,6;3,1;1;0;174;12,8;0,3;2,9;19,5;22,4;0;16,1;0;0
12-11-2023 21:00;3,7;3,5;0,6;0;314;6,8;0,4;3,8;20,4;24,1;0;15;0;0
12-11-2023 22:00;9,2;3,4;0,3;0;304;1,1;0,5;10,5;22,4;32,9;0;14,1;0;0
12-11-2023 23:00;14,9;9,7;0,4;0;315;1;0,6;11;21,7;32,7;0;13,8;0;0
12-11-2023 24:00;13,4;9,7;0,9;0;338;1;0,6;12;21,8;33,8;0;13,7;0;0
13-11-2023 01:00;25,3;9,5;0,9;0;8;1,4;0,4;12,3;21,2;33,6;0;13,3;0;0
13-11-2023 02:00;18,6;7,2;0,8;0;336;3,9;0,3;9,3;19,3;28,6;0;12,8;0;0
13-11-2023 03:00;14,3;6,3;0,6;0;325;5,3;0,3;7,4;17,4;24,8;0;12,3;0;0
13-11-2023 04:00;12;5,8;0,4;0;282;4,5;0,2;6,2;16,5;22,6;0;12,6;0;0
13-11-2023 05:00;12,2;12,2;0,4;0;305;2,9;0,2;5,5;16,6;22;0;11,9;0;0
13-11-2023 06:00;12,2;12,2;0,7;0;345;1,4;0,2;7,9;16,3;24,2;0;11,5;2;0
13-11-2023 07:00;9,8;9,8;1;0;55;4,4;0,2;10,6;16,1;26,8;0;12,6;85;0
13-11-2023 08:00;13,1;8,2;1;0;63;8,8;0,3;13,9;17,9;31,8;0;14,7;230;0
13-11-2023 09:00;22,8;6,3;1,4;0;165;19,7;0,3;10,4;18,9;29,3;0;18,2;522;0
13-11-2023 10:00;16,6;5,7;1,8;0;147;24,1;0,2;5,8;17,9;23,7;0;19,2;496;0
13-11-2023 11:00;12;4,8;2,1;0;166;24,4;0,2;4,2;18;22,2;0;20,2;574;0
13-11-2023 12:00;11;4,8;2,1;0;161;24,7;0,2;3,1;18;21,2;0;21,4;706;0
13-11-2023 13:00;8;4,8;2,2;0;139;23,8;0,1;2,8;18,1;20,9;0;21,2;613;0
13-11-2023 14:00;7;4,8;1,9;0;117;23,1;0,1;3,1;18,5;21,6;0;21,3;450;0
13-11-2023 15:00;6,1;4,8;2,3;0;151;21,7;0,1;3,1;18,6;21,6;0;21,5;413;0
13-11-2023 16:00;7,3;6,3;2,1;0;156;21,6;0,1;3,1;18,6;21,7;0;21,7;354;0
13-11-2023 17:00;6;5,7;2,4;0;167;19,3;0,1;2,9;19,1;22;0;20,5;155;0
13-11-2023 18:00;5,3;5,3;1,8;0;177;15,3;0,1;2,8;20;22,8;0;18,3;8;0
13-11-2023 19:00;6,2;4,7;1,8;0;157;14,2;0,2;2,8;19,9;22,7;0;17,5;0;0
13-11-2023 20:00;5,5;4,3;1,7;0;170;15;0,2;2,7;19,2;21,8;0;16,7;0;0
13-11-2023 21:00;9,7;4,2;1,6;0;160;15,7;0,2;2,4;18,6;21;0;16,1;0;0
13-11-2023 22:00;7,9;4,6;1,2;0;166;14;0,2;2,4;18,5;20,9;0;15,6;0;0
13-11-2023 23:00;6;4,5;1,1;0;350;8,7;0,2;3;19,2;22,3;0;15,1;0;0
13-11-2023 24:00;5,4;4,6;1;0;11;7,2;0,2;4,2;19,9;24,1;0;14,3;0;0
14-11-2023 01:00;4,4;4,4;0,7;0;110;13,3;0,2;3,2;16,5;19,7;0;14,2;0;0
14-11-2023 02:00;4,5;4,4;1,1;0;48;5,8;0,2;4,1;18,7;22,8;0;14;0;0
14-11-2023 03:00;9,3;4,4;0,9;0;29;9,1;0,1;4;18,3;22,3;0;14,3;0;0
14-11-2023 04:00;10,2;5,1;0,9;0;32;11;0,1;3,7;18,3;22;0;14,3;0;0
14-11-2023 05:00;8,7;5;0,6;0;320;8,3;0,1;3,4;18,5;21,9;0;13,4;0;0
14-11-2023 06:00;6,9;5;0,7;0;334;2,1;0,2;6,2;19,7;25,9;0;12,4;3;0
14-11-2023 07:00;5,9;4,9;0,4;0;232;3,2;0,3;14,4;19,8;34,2;0;14;137;0
14-11-2023 08:00;16,7;4,8;1,2;0;124;11,8;0,3;13,7;20,4;34,1;0;16,9;320;0
14-11-2023 09:00;25,3;5,3;1,9;0;132;18,5;0,3;9,4;19,1;28,5;0;18,1;532;0
14-11-2023 10:00;19,3;5,2;1,5;0;72;22,3;0,2;7;19;26;0;19,4;706;0
14-11-2023 11:00;19;5,2;2,5;0;136;22,6;0,2;5,7;19,5;25,2;0;21;746;0
14-11-2023 12:00;14,8;5,2;3,1;0;180;22,5;0,2;3,9;18,6;22,5;0;21,1;735;0
14-11-2023 13:00;11,5;5,1;2,9;0;153;21,5;0,2;2,8;18,5;21,3;0;21,6;558;0
14-11-2023 14:00;10,1;5,1;2,7;0;181;19,4;0,1;2,9;18,5;21,4;0;20,3;287;0
14-11-2023 15:00;11,1;5,2;1,9;0;196;19,9;0,2;2,9;18;20,9;0;20,7;414;0
14-11-2023 16:00;8,7;5,1;3;0;165;18,2;0,2;5,6;19,7;25,2;0;21,1;271;0
14-11-2023 17:00;8,9;5,8;2,8;0;162;17,2;0,2;3,6;19,2;22,7;0;20;173;0
14-11-2023 18:00;7,1;5,7;2,2;0;154;13,7;0,2;3,3;20;23,3;0;17,5;9;0
14-11-2023 19:00;12,9;5,4;1,4;0;173;12,8;0,2;4,2;20,4;24,7;0;17,1;0;0
14-11-2023 20:00;9,9;5,2;1,1;0;191;10,1;0,2;3,4;21,1;24,6;0;16,8;0;0
14-11-2023 21:00;13,1;5,2;1,4;0;73;9,4;0,2;3,8;21,7;25,5;0;16,3;0;0
14-11-2023 22:00;10,8;5,4;1,3;0;127;11,1;0,2;4;20,9;24,9;0;15,6;0;0
14-11-2023 23:00;16,2;5,3;1,5;0;132;12,4;0,2;3,5;19,8;23,3;0;15,6;0;0
14-11-2023 24:00;12,4;5,2;1;0;125;14,4;0,2;2,8;18,5;21,2;0;15,3;0;0
15-11-2023 01:00;9,1;5,1;1,1;0;71;8,3;0,2;3,5;20;23,5;0;15;0;0
15-11-2023 02:00;9;5,8;0,8;0;79;7,3;0,2;4,4;21,3;25,7;0;14,8;0;0
15-11-2023 03:00;7;5,7;1;0;122;15,1;0,1;3,6;17,8;21,5;0;15;0;0
15-11-2023 04:00;13,4;5,5;1,3;0;85;15,8;0,1;3;17;20;0;14,8;0;0
15-11-2023 05:00;9,7;5,5;1,1;0;160;14,4;0,1;2,7;17,8;20,5;0;14,8;0;0
15-11-2023 06:00;7;5,4;1,1;0;142;8,9;0,2;4,3;20,2;24,5;0;15;2;0
15-11-2023 07:00;7,3;5,2;1,6;0;58;2,7;0,3;20,3;23,5;43,8;0;14,3;72;0
15-11-2023 08:00;30,6;5,2;1,4;0;113;5,1;0,4;27,2;24,6;51,8;0;15,3;109;0
15-11-2023 09:00;27,2;5,1;1,1;0;138;16,7;0,3;16,1;21,8;37,8;0;17,2;246;0
15-11-2023 10:00;36,8;5,1;1,3;0;131;18,5;0,3;12,1;21,7;33,8;0;18,3;457;0
15-11-2023 11:00;26,7;5,7;2,3;0;178;22,3;0,2;8,2;20,7;28,9;0;19,6;503;0
15-11-2023 12:00;19,9;5,7;2,2;0;181;22,3;0,2;6,3;21,3;27,6;0;20,1;519;0
15-11-2023 13:00;21,7;5,6;2,1;0;153;22,1;0,2;4,2;20,8;25;0;20,4;397;0
15-11-2023 14:00;25;5,6;2,6;0;145;21,6;0,2;5,2;21,3;26,5;0;20,1;357;0
15-11-2023 15:00;17,8;5,6;2,2;0;176;24,2;0,2;3,7;20,4;24;0;20,5;468;0
15-11-2023 16:00;18,3;5,5;2;0;242;21,5;0,2;3,8;21,4;25,1;0;19;180;0
15-11-2023 17:00;13;5,9;2;0;308;17;0,2;4,3;23,8;28,1;0;17,2;102;0
15-11-2023 18:00;14,7;5,7;0,9;0;291;11,5;0,3;3,1;25,4;28,5;0;15,9;5;0
15-11-2023 19:00;22,8;6;0,7;0;319;3,1;0,4;5,5;28;33,5;0;15,7;0;0
15-11-2023 20:00;17,6;5,7;0,9;0;314;4,2;0,5;7,1;28,3;35,4;0;15,9;0;0
15-11-2023 21:00;31,1;6,6;1,5;0;147;14,6;0,4;5,2;23,7;29;0;15,9;0;0
15-11-2023 22:00;30,4;5,9;1,3;0;126;13,9;0,3;4;23;27;0;15,7;0;0
15-11-2023 23:00;21,4;8,1;1;0;128;14,8;0,3;3,4;21,9;25,3;0;15,1;0;0
15-11-2023 24:00;19,7;7,2;0,9;0;95;14,2;0,3;3,2;20,5;23,8;0;14,8;0;0
16-11-2023 01:00;19,3;5,8;1,2;0;352;12,1;0,4;2,9;19,9;22,8;0;13,9;0;0
16-11-2023 02:00;14,1;6,4;1,1;0;355;10;0,4;2,9;19,7;22,5;0;13,3;0;0
16-11-2023 03:00;13,5;8,3;1;0;2;10,7;0,4;2,9;18,7;21,6;0;12,9;0;0
16-11-2023 04:00;9,9;6,3;1,4;0;47;8,2;0,4;3,1;19,6;22,7;0;12,6;0;0
16-11-2023 05:00;13,2;5,1;1,3;0;49;7,2;0,4;4,1;20,3;24,3;0;12,7;0;0
16-11-2023 06:00;14;6,9;1,2;0;74;1,5;0,4;11,3;24;35,4;0;12,4;2;0
16-11-2023 07:00;20,3;5,8;1,6;0;127;6,8;0,5;16,3;24,5;40,8;0;13,7;120;0
16-11-2023 08:00;28,2;5,5;1,9;0;106;16,6;0,5;11,3;21,9;33,2;0;15,1;300;0
16-11-2023 09:00;22;8,8;2,3;0;102;19,2;0,5;9,6;22,8;32,5;0;16,8;523;0
16-11-2023 10:00;29,1;7,7;3;0;158;26;0,5;5,8;20,8;26,6;0;19,2;684;0
16-11-2023 11:00;29,1;7,8;2,6;0;173;26,8;0,4;3,3;19,5;22,8;0;20,3;775;0
16-11-2023 12:00;21,5;6,2;2,6;0;164;28,2;0,4;2,2;18,6;20,8;0;21,7;815;0
16-11-2023 13:00;16,4;6,7;2,6;0;181;29,5;0,4;1,8;17,9;19,7;0;22,2;810;0
16-11-2023 14:00;12,3;5,8;2,7;0;180;27;0,4;2,3;17,6;19,9;0;21,6;489;0
16-11-2023 15:00;9,1;7,4;2,5;0;162;25,6;0,4;2,1;17,8;19,9;0;20,9;197;0
16-11-2023 16:00;11,5;6,4;2,6;0;172;26,2;0,4;2,6;18,6;21,2;0;20,9;227;0
16-11-2023 17:00;19,1;6;2,5;0;160;25,1;0,4;2,2;19,3;21,5;0;19,7;110;0
16-11-2023 18:00;14,6;5,5;2,5;0;162;22,7;0,5;1,9;20,9;22,8;0;18,1;8;0
16-11-2023 19:00;18,1;7,1;1,5;0;123;22,1;0,5;1,6;21,6;23,2;0;16,7;0;0
16-11-2023 20:00;13,2;6,7;1,2;0;124;20,8;0,5;1,9;22,3;24,2;0;15,9;0;0
16-11-2023 21:00;10,1;6,5;1,5;0;141;22,9;0,5;1,5;20,8;22,3;0;15,3;0;0
16-11-2023 22:00;15,7;6,2;1,3;0;10;14,4;0,5;1,8;22,2;24;0;14,6;0;0
16-11-2023 23:00;16,9;6,4;1;0;340;5,1;0,6;3;26;29;0;13,3;0;0
16-11-2023 24:00;27,2;6,6;1,3;0;19;7,1;0,5;3,9;25,5;29,3;0;13,1;0;0
17-11-2023 01:00;24,5;6,7;1,1;0;355;5,9;0,4;4;25,8;29,8;0;12,5;0;0
17-11-2023 02:00;29;7;0,3;0;319;6,2;0,4;3,4;23,4;26,8;0;10,9;0;0
17-11-2023 03:00;20,7;8,1;0,4;0;313;4;0,4;3,8;21,3;25;0;9,9;0;0
17-11-2023 04:00;19,8;8;0,8;0;341;1,8;0,4;6,3;20,9;27,2;0;10;0;0
17-11-2023 05:00;27,9;12,3;0,7;0;2;0,9;0,4;9,6;21,2;30,8;0;9,9;0;0
17-11-2023 06:00;33;10,2;0,5;0;328;0,5;0,5;14,4;20,1;34,5;0;9;2;0
17-11-2023 07:00;27,2;17,4;0,7;0;35;2,2;0,6;27,6;20,6;48,2;0,1;10,4;144;0
17-11-2023 08:00;41,1;15,1;0,6;0;29;6,6;0,7;34,3;23,5;57,8;0,8;13,4;335;0
17-11-2023 09:00;5;2,8;1,4;0;50;14,3;0,7;30,5;26,2;56,7;0,7;16,3;526;0
17-11-2023 10:00;10,7;2;1,5;0;127;0;0;0;0;0;0;18,8;671;0
17-11-2023 11:00;19,5;6,8;2,5;0;159;0;0;0;0;0;0;21,2;786;0
17-11-2023 12:00;7,9;2,4;2,3;0,8;149;0;0;0;0;0;0,8;22,1;821;0
17-11-2023 13:00;0,7;0,7;2,3;0;168;42,5;0,4;0;0;0;1,3;22,5;729;0
17-11-2023 14:00;2,6;2,6;2,2;0;177;22,2;0,3;0;0;0;0,5;22,7;568;0
17-11-2023 15:00;2,5;2,5;2,1;0;184;17,9;0,3;0;0;0;0,6;22,1;301;0
17-11-2023 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-11-2023 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-11-2023 18:00;41;4,6;2,1;0;348;16,5;0,3;1,6;25,6;27,2;0,9;18,5;23;0
17-11-2023 19:00;50,6;5;1,4;0;346;13,9;0,3;1,3;24,7;26;0,8;17;0;0
17-11-2023 20:00;41,5;5,9;0,9;0;139;10,9;0,4;1,8;26,3;28,1;0,7;16,6;0;0
17-11-2023 21:00;30,8;5,8;1,5;0;146;12,8;0,4;1,8;23,2;25,1;0,7;16,6;0;0
17-11-2023 22:00;25,4;5,3;1,1;0;116;10,1;0,4;2,3;24,4;26,7;0,7;16,4;0;0
17-11-2023 23:00;7,4;1,8;1;0;358;8,8;0,4;2,3;24,3;26,6;0,7;15,9;0;0
17-11-2023 24:00;0;0;1,5;0;10;6,2;0,4;2,9;25,2;28,1;0,8;15,2;0;0
18-11-2023 01:00;10,1;0,7;1,3;0;20;6;0,4;2,9;24;26,9;0,8;14,6;0;0
18-11-2023 02:00;15,8;1,5;0,9;0;6;4,8;0,4;3,3;23,4;26,8;3,7;14,1;0;0
18-11-2023 03:00;18,1;6,2;0,6;0;335;3,1;0,4;3,9;23,8;27,7;2,9;14;0;0
18-11-2023 04:00;15,9;8,4;0,8;0;3;6,6;0,4;4,4;21,3;25,6;1,7;14,1;0;0
18-11-2023 05:00;14,9;8,8;0,8;0;348;1,7;0,4;6,5;24,7;31,2;3;13,6;0;0
18-11-2023 06:00;33,2;10,2;1,2;0;7;1,3;0,4;9,7;25;34,6;2,8;13,5;2;0
18-11-2023 07:00;24,7;13,9;1,3;0;1;3,1;0,4;11,7;23,6;35,2;3,1;13,8;76;0
18-11-2023 08:00;35,8;13,2;0,9;0;74;6,6;0,5;14,2;23,1;37,4;2,2;15,8;209;0
18-11-2023 09:00;33,8;10,1;1,2;0;336;9,1;0,5;13,5;23,9;37,4;1,9;16,9;286;0
18-11-2023 10:00;34,2;15;1,4;0;334;11,4;0,5;9,7;23,8;33,6;4,1;17,3;212;0
18-11-2023 11:00;41,2;14,4;2,5;0;320;14,3;0,4;5,5;21,8;27,3;2,3;16,7;181;0
18-11-2023 12:00;32,5;23,7;2,1;0;280;17,8;0,4;3,5;20,9;24,4;1,4;16,5;352;0
18-11-2023 13:00;42,8;17,7;1,6;0;283;22,1;0,4;2,4;21,1;23,5;1,2;17,4;440;0
18-11-2023 14:00;42,7;14;1,4;0;279;28,2;0,4;1,7;20,6;22,3;1,1;19,1;490;0
18-11-2023 15:00;33,7;10,2;1,7;0;285;27,8;0,4;1,2;19,6;20,8;1;19,5;361;0
18-11-2023 16:00;26,5;7,5;1,8;0;312;24,5;0,4;1,1;19;20;0,9;18,8;155;0
18-11-2023 17:00;23,9;5,9;1,4;0;298;21,4;0,4;1;19;20;0,9;18,7;92;0
18-11-2023 18:00;17,4;4,4;0,9;0;286;16,3;0,4;0,9;20,4;21,3;1;17,7;13;0
18-11-2023 19:00;19,8;6,8;1,1;0;309;7,2;0,6;2,8;26,2;29;1,1;16,4;0;0
18-11-2023 20:00;29,2;8,8;0,7;0;238;5,8;0,6;2,7;25,8;28,6;1;15,3;0;0
18-11-2023 21:00;23,8;8,7;0,8;0;252;8,1;0,5;2,3;24,1;26,4;1;15,5;0;0
18-11-2023 22:00;26,3;10,2;0,7;0;256;3,1;0,6;4;29,7;33,7;1,2;15,5;0;0
18-11-2023 23:00;20,3;18,7;0,6;0;232;7,1;0,6;3;26,7;29,7;1,1;15,1;0;0
18-11-2023 24:00;29,8;13,5;0,8;0;262;11,6;0,5;1,9;22;24;0,9;14,7;0;0
19-11-2023 01:00;25,7;21,4;0,5;0;264;11,2;0,3;1,2;20,5;21,7;0,9;14,5;0;0
19-11-2023 02:00;26,4;19,2;0,5;0;288;9,7;0,2;1,3;20,8;22,1;1;14,5;0;0
19-11-2023 03:00;19,6;17,2;0,3;0;285;8;0,2;1,5;19,9;21,4;0,9;13,8;0;0
19-11-2023 04:00;26,9;13,3;0;0;282;6,5;0,2;1,9;20;22;0,8;13,1;0;0
19-11-2023 05:00;18,8;15,8;0,3;0;299;3,8;0,3;2,7;20,7;23,3;0,8;13,2;0;0
19-11-2023 06:00;20,6;19,1;0,4;0;281;2;0,3;4;21,7;25,7;0,8;13;1;0
19-11-2023 07:00;22,9;19;0;0;246;2,9;0,3;6,4;23,1;29,5;0,9;13,7;20;0
19-11-2023 08:00;26,2;19,7;0,7;0;156;6,7;0,3;5,8;22,3;28;1,1;14,8;79;0
19-11-2023 09:00;21,4;16,6;0,5;0;299;11,4;0,3;7,7;22,6;30,3;1,2;16,9;403;0
19-11-2023 10:00;28,2;12,8;1,3;0;360;18,4;0,3;5,5;22;27,5;1,2;18,9;551;0
19-11-2023 11:00;26,6;10,5;1,6;0;315;23,8;0,3;3;21,3;24,3;1;19,8;625;0
19-11-2023 12:00;36,3;13;2,7;0;310;22,2;0,2;1,3;19,1;20,3;0,8;19,3;358;0
19-11-2023 13:00;34,1;9,6;2,4;0;324;17,3;0,2;1;16,7;17,7;0,8;17,9;128;0
19-11-2023 14:00;30,1;10,3;1,5;0;215;12,8;0,3;2,2;19,8;22,1;0,9;17;93;0
19-11-2023 15:00;26,8;13,2;1,6;0;193;10;0,4;5;25,3;30,3;0,9;16,4;105;0
19-11-2023 16:00;32,2;23,6;0,7;4,7;239;9,2;0,3;3;24,1;27;0,8;15,2;19;0
19-11-2023 17:00;29,3;29,3;0,5;1;195;5,2;0,4;3,2;24,6;27,8;0,7;14,5;12;0
19-11-2023 18:00;23,4;22,9;0,6;0,2;152;4,2;0,4;3,8;25,6;29,4;0,7;14,2;2;0
19-11-2023 19:00;22,7;22,7;0;0,3;211;1,7;0,4;5,5;26,8;32,3;0,7;14,3;0;0
19-11-2023 20:00;16,8;16,8;0,7;0,2;344;2,9;0,4;6,6;28;34,6;0,7;13,9;0;0
19-11-2023 21:00;16,2;11,8;0,6;0;325;3,2;0,4;5,3;25,7;31,1;0,7;13,6;0;0
19-11-2023 22:00;17,5;13,8;0,6;0;318;2,2;0,4;5,1;25,9;31;0,7;13,4;0;0
19-11-2023 23:00;0;15,7;0,3;0;310;1,6;0,4;6,5;24,6;31,2;0,7;13,3;0;0
19-11-2023 24:00;0;12,4;0,5;0;349;0,9;0,4;9,7;24,2;33,9;0,7;13,4;0;0
20-11-2023 01:00;0;25,5;0,5;0;324;1,4;0,4;7,7;24,2;31,8;0,8;13,5;0;0
20-11-2023 02:00;0;19,9;0,3;0;340;1,2;0,4;7,6;22,5;30,1;1;13,4;0;0
20-11-2023 03:00;0;22,8;0,3;0;318;1,1;0,4;7,8;22,1;29,9;1,1;13,2;0;0
20-11-2023 04:00;0;23,3;0,7;0;342;1,2;0,3;7,9;22,1;30;1,3;13,2;0;0
20-11-2023 05:00;0;22,8;0,7;0;13;1,1;0,3;8,3;22,2;30,5;1,4;13,1;0;0
20-11-2023 06:00;0;17;0,5;0;336;1,1;0,3;12,8;21,5;34,3;1,4;12,8;2;0
20-11-2023 07:00;27,4;18,3;0;0;308;1,4;0,5;30;20,6;50,5;2,2;13,2;110;0
20-11-2023 08:00;25,5;23,9;1,1;0;27;2,4;0,8;53,1;24,6;77,7;2,5;14,8;352;0
20-11-2023 09:00;39,5;17,9;1;0;53;5,2;0,6;39,1;24,1;63,2;1,9;16,5;516;0
20-11-2023 10:00;29,5;13,6;0,6;0,1;212;10,8;0,4;23,2;23,1;46,3;1,5;17,4;360;0
20-11-2023 11:00;31,8;10,7;0,8;0;309;13,5;0,4;16,3;22,8;39,1;1,8;18,4;413;0
20-11-2023 12:00;23,4;8,1;2,1;0;327;14,4;0,3;11,2;22,4;33,6;1,4;18,3;235;0
20-11-2023 13:00;2,1;1,2;1,8;0;304;14,4;0,3;6,7;21,2;28;0,9;18,8;338;0
20-11-2023 14:00;0;0;2,4;0;311;14,6;0,2;4,1;20,1;24,3;0,8;19,6;533;0
20-11-2023 15:00;3,3;2,1;3;0;321;13,7;0,2;2,4;18,5;20,9;0,8;18,9;368;0
20-11-2023 16:00;3,4;2,8;2,6;0;319;10,1;0,2;1,9;18,1;20;1;16,6;45;0
20-11-2023 17:00;4,2;4,2;1,7;0;309;7,5;0,2;2,2;18,5;20,6;0,9;15,1;11;0
20-11-2023 18:00;5,1;5,1;0,6;0,2;206;2,7;0,4;5;22,3;27,3;0,8;14,8;0;0
20-11-2023 19:00;0;9,9;0,5;0;261;1;0,6;13,4;24,9;38,3;0,9;14,6;0;0
20-11-2023 20:00;13,5;8,7;0,3;0;303;0,9;0,7;22,2;24,1;46,3;1,1;14,2;0;0
20-11-2023 21:00;10,9;8,3;0,2;0,1;304;1;0,9;32,5;22,7;55,1;1,3;13,7;0;0
20-11-2023 22:00;18;13,5;0,2;0;318;0,9;1,2;49,3;20,9;70,2;1,6;13,5;0;0
20-11-2023 23:00;20,8;10,4;0,5;0;323;0,8;1,4;63,8;20,5;84,2;1,9;13,5;0;0
20-11-2023 24:00;22,1;8,5;0,4;0;303;0,9;1,4;70;19,4;89,4;2;13,4;0;0
21-11-2023 01:00;28,4;13,2;0,4;0;317;0,9;1,1;58,2;18,5;76,7;1,7;13,6;0;0
21-11-2023 02:00;30,4;9,8;0,6;0;325;0,8;0,8;44,9;18,9;63,8;1,5;13,1;0;0
21-11-2023 03:00;24;7,9;0,4;0;306;1;0,6;32,6;17,2;49,8;1,1;12;0;0
21-11-2023 04:00;17,1;7,2;0,5;0;319;1;0,5;25,8;15,5;41,3;1;11,3;0;0
21-11-2023 05:00;18,3;14,1;0,9;0;2;1;0,5;27,6;15,3;42,8;1,1;11,5;0;0
21-11-2023 06:00;22,6;15,4;0,4;0;311;1;0,5;33,2;15,3;48,5;1,1;11,8;2;0
21-11-2023 07:00;20,5;16,5;0,3;0;293;1,2;0,6;43,6;17;60,5;1,6;12,4;102;0
21-11-2023 08:00;29,8;24,6;0,5;0;174;3,2;0,7;44,8;20,9;65,6;2,2;15,7;256;0
21-11-2023 09:00;36,2;18;1,4;0;111;10,1;0,5;24,9;19,1;44;1,4;16,7;468;0
21-11-2023 10:00;26,1;13,8;1;0;4;11,3;0,4;20,2;21,1;41,4;1,7;18,1;602;0
21-11-2023 11:00;21;10,2;1;0;14;13,7;0,4;15,1;21,9;37;1,7;19,4;516;0
21-11-2023 12:00;29,1;8,6;1;0;280;16,9;0,3;11,7;22,2;33,9;1,7;20,5;589;0
21-11-2023 13:00;30,5;7,4;1,4;0;236;20,5;0,4;7,6;23,1;30,7;1,4;21,2;478;0
21-11-2023 14:00;27,7;6,1;2,5;0;295;24;0,3;3,4;22,9;26,3;1,3;18,7;365;0
21-11-2023 15:00;41,5;13,1;2,2;0;272;23,7;0,3;1,6;21,2;22,8;1;18,6;315;0
21-11-2023 16:00;31,2;19,2;1,8;0;267;23,1;0,3;2;22;24;1;18,8;203;0
21-11-2023 17:00;34,9;14,9;1,9;0;287;20,5;0,3;1,4;20,9;22,4;0,9;18,7;136;0
21-11-2023 18:00;29,1;11,6;2,6;0;328;14,8;0,3;1;19,8;20,8;1;16,5;11;0
21-11-2023 19:00;38,3;10,1;1,8;0;311;11,5;0,3;1,6;19,3;20,9;0,9;15;0;0
21-11-2023 20:00;27,9;11,6;1,1;0;247;9,4;0,4;1,6;21,7;23,3;0,8;14,6;0;0
21-11-2023 21:00;20,7;10,9;0,8;0;284;6,3;0,4;1,9;23,8;25,7;0,8;14,7;0;0
21-11-2023 22:00;21,7;15;0,4;0;278;4,4;0,4;2,8;24,6;27,4;0,8;14,1;0;0
21-11-2023 23:00;23;17,9;0,3;0;273;1,4;0,6;7,1;26,1;33,2;0,9;13,7;0;0
21-11-2023 24:00;20,7;13;0,3;0;262;2,1;0,5;8,6;26,5;35;0,9;13,5;0;0
22-11-2023 01:00;25,9;17,4;0,3;0;242;4,7;0,4;5,3;22,8;28,1;0,9;13,4;0;0
22-11-2023 02:00;18,3;14,2;0;0;256;4,4;0,3;4,5;20,9;25,4;0,8;12,9;0;0
22-11-2023 03:00;17,2;10,7;0,3;0;318;2,5;0,3;6,6;19,9;26,5;0,8;12,2;0;0
22-11-2023 04:00;13;9,7;0,5;0;336;2;0,3;7,4;17;24,4;0,7;11,7;0;0
22-11-2023 05:00;13,5;7,2;0,5;0;313;1,2;0,3;11,5;17,5;29;0,8;11,6;0;0
22-11-2023 06:00;22,7;19,5;0,5;0;317;1;0,4;18,2;17,2;35,5;0,9;11,1;2;0
22-11-2023 07:00;18,4;14,3;0,2;0;299;1,4;0,6;31,2;17,9;49,1;1,2;11,9;98;0
