Fecha ;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;O3;CO;NO;NO2;NOX;SO2 ;Temperatura;Radiacion ;HR;Presion Baro
13-07-2024 09:00;5,1;5;0;0;0;0;0,3;7;7,5;14,4;0;17,7;0;54;566
13-07-2024 10:00;13,1;6;0;0;0;0;0,4;7,3;10,2;17,5;0;18,5;0;52;566
13-07-2024 11:00;9,6;3;0;0;0;0;0,3;5,9;6,9;12,7;0;18,7;0;50;566
13-07-2024 12:00;7,8;0;0;0;0;0;0,3;6;5,6;11,6;0;19,2;0;49;566
13-07-2024 13:00;6,7;3;0;0;0;0;0,2;3,5;3,2;6,8;0;19;0;50;565
13-07-2024 14:00;5,3;3;0;0;0;0;0,3;6,7;6,5;13,2;0;18,8;0;54;565
13-07-2024 15:00;6;6;0;0;0;0;0,3;5,5;6,2;11,7;0;19,7;0;51;564
13-07-2024 16:00;6;6;0;0;0;0;0,2;4,1;5,1;9,2;0;16,5;0;63;564
13-07-2024 17:00;6;6;0;0;0;0;0,2;4,6;4,7;9,3;0;18,1;0;55;564
13-07-2024 18:00;6,7;4;0;0;0;0;0,2;2,9;6;8,9;0;16,1;0;62;565
13-07-2024 19:00;6,6;4;0;0;0;0;0,4;7;10,4;17,3;0;14,8;0;67;565
13-07-2024 20:00;6,1;6;0;0;0;0;0,4;9,5;9,9;19,4;0;14,5;0;65;565
13-07-2024 21:00;5,7;4;0;0;0;0;0,4;8,9;10,9;19,8;0;14,1;0;65;566
13-07-2024 22:00;6;6;0;0;0;0;0,3;2,7;8,2;10,9;0;14,3;0;64;566
13-07-2024 23:00;4,9;4;0;0;0;0;0,3;2,6;8,5;11,1;0;13,9;0;65;566
13-07-2024 24:00;6,4;4;0;0;0;0;0,2;1,3;6,3;7,5;0;13,4;0;71;566
14-07-2024 01:00;7;4;0;0;0;0;0,2;1,5;4,2;5,6;0;13,2;0;71;566
14-07-2024 02:00;6,2;4;0;0;0;0;0,3;1,8;5,7;7,5;0;12,8;0;72;565
14-07-2024 03:00;5,6;1;0;0;0;0;0,2;0,9;4,1;5;0;12,7;0;71;565
14-07-2024 04:00;5;4;0;0;0;0;0,2;0,9;2,6;3,5;0;12,6;0;71;565
14-07-2024 05:00;5;5;0;0;0;0;0,3;3,6;7,6;11,1;0;12,4;0;72;565
14-07-2024 06:00;4,1;4;0;0;0;0;0,2;3,4;11,4;14,8;0;12;0;73;565
14-07-2024 07:00;3,9;3;0;0;0;0;0,3;4,4;7,1;11,6;0;13;0;69;566
14-07-2024 08:00;4,7;4;0;0;0;0;0,2;3,9;3,6;7,5;0;15;0;62;566
14-07-2024 09:00;4,7;3;0;0;0;0;0,2;3,8;3;6,7;0;15,9;0;59;566
14-07-2024 10:00;6;6;0;0;0;0;0,2;3,5;3,1;6,7;0;17,5;0;54;566
14-07-2024 11:00;4,7;3;0;0;0;0;0,2;3,5;3,5;7;0;18,7;0;50;566
14-07-2024 12:00;4,6;1;0;0;0;0;0,3;4,6;3,2;7,8;0;19,6;0;48;565
14-07-2024 13:00;4,6;0;0;0;0;0;0,2;3;3,1;6,1;0;21,3;0;43;565
14-07-2024 14:00;4,5;0;0;0;0;0;0,2;2,8;2,9;5,8;0;20,7;0;44;564
14-07-2024 15:00;4,4;0;0;0;0;0;0,2;1,8;2,1;3,9;0;21,1;0;43;564
14-07-2024 16:00;4,3;1;0;0;0;0;0,2;3,5;3,2;6,7;0;20,7;0;44;564
14-07-2024 17:00;4,8;3;0;0;0;0;0,2;3;2,9;5,8;0;21,9;0;41;564
14-07-2024 18:00;4,8;4;0;0;0;0;0,4;5,6;7,5;13,1;0;17,5;0;54;564
14-07-2024 19:00;4,6;4;0;0;0;0;0,3;2,3;8,8;11,1;0;16,6;0;54;565
14-07-2024 20:00;5;5;0;0;0;0;0,2;1,4;6,7;8,2;0;15,6;0;55;565
14-07-2024 21:00;6;6;0;0;0;0;0,2;0,9;4,5;5,5;0;14,7;0;59;566
14-07-2024 22:00;5;5;0;0;0;0;0,2;1;2,8;3,8;0;14,2;0;63;566
14-07-2024 23:00;4;4;0;0;0;0;0,2;1,1;2,1;3,3;0;13,7;0;66;566
14-07-2024 24:00;4,1;1;0;0;0;0;0,3;3,2;5,2;8,5;0;13,4;0;67;565
15-07-2024 01:00;4,1;2;0;0;0;0;0,3;3,9;9,4;13,3;0;12,7;0;68;565
15-07-2024 02:00;4,3;2;0;0;0;0;0,2;1,9;7,9;9,7;0;12,5;0;68;565
15-07-2024 03:00;4,3;2;0;0;0;0;0,1;1,5;5,7;7,2;0;13;0;68;565
15-07-2024 04:00;4,3;3;0;0;0;0;0,2;3,1;11;14,1;0;12,4;0;71;564
15-07-2024 05:00;0;6;0;0;0;0;0,1;1,5;5,2;6,7;0;13,2;0;70;565
15-07-2024 06:00;0;6;0;0;0;0;0,2;4,6;8;12,6;0;13,4;0;69;565
15-07-2024 07:00;0;7;0;0;0;0;0,4;14,4;15,4;29,8;0;13,6;0;67;565
15-07-2024 08:00;0;12;0;0;0;0;0,5;14,5;13;27,5;0;14,9;0;62;566
15-07-2024 09:00;0;7;0;0;0;0;0,4;12,3;10;22,2;0;17,1;0;54;566
15-07-2024 10:00;0;6;0;0;0;0;0,2;4,7;5,2;9,9;0;18,5;0;49;566
15-07-2024 11:00;4,5;2;0;0;0;0;0,2;5;6,3;11,3;0;19,8;0;46;566
15-07-2024 12:00;5,4;1;0;0;0;0;0,2;5,8;6,6;12,5;0;21,3;0;42;565
15-07-2024 13:00;5,4;0;0;0;0;0;0,2;4,1;5,9;10;0;23,4;0;37;565
15-07-2024 14:00;4,9;0;0;0;0;0;0,2;6,1;5,7;11,8;0;23,2;0;38;564
15-07-2024 15:00;5,4;4;0;0;0;0;0,2;3,8;3,8;7,7;0;23,7;0;37;564
15-07-2024 16:00;6,4;1;0;0;0;0;0,4;10,8;8,9;19,7;0;20,2;0;49;563
15-07-2024 17:00;12,2;1;0;0,7;0;0;0,5;8,6;17,4;26;0;17;0;62;564
15-07-2024 18:00;13;13;0;3;0;0;0,5;11,3;15,6;26,9;0;13,7;0;75;565
15-07-2024 19:00;10;10;0;1,2;0;0;0,5;10,8;16,5;27,2;0;13,6;0;75;565
15-07-2024 20:00;10,2;10;0;0,2;0;0;0,7;20,6;19,1;39,7;0;13,2;0;78;565
15-07-2024 21:00;9,4;7;0;0;0;0;0,6;15,5;18,4;33,9;0;13,4;0;77;565
15-07-2024 22:00;10;10;0;0;0;0;0,5;17;16,3;33,3;0;13,2;0;78;565
15-07-2024 23:00;10,9;7;0;0;0;0;0,4;12,2;11,4;23,6;0;13;0;76;566
15-07-2024 24:00;8,5;5;0;0;0;0;0,3;2,3;6,5;8,8;0;13,2;0;74;566
16-07-2024 01:00;6,6;3;0;0;0;0;0,2;1,8;5,9;7,7;0;13,5;0;72;566
16-07-2024 02:00;5,8;4;0;0;0;0;0,2;2,5;7,1;9,6;0;12,7;0;73;565
16-07-2024 03:00;5,2;4;0;0;0;0;0,2;3,9;9,8;13,7;0;12,1;0;76;565
16-07-2024 04:00;4,9;4;0;0;0;0;0,3;14,3;13,7;28;0;12;0;78;565
16-07-2024 05:00;8,9;5;0;0;0;0;0,1;2,2;7,3;9,6;0;12,4;0;70;565
16-07-2024 06:00;7,3;2;0;0;0;0;0,3;11,7;13,6;25,3;0;12;0;70;565
16-07-2024 07:00;6;3;0;0;0;0;0,5;20,5;17,9;38,5;0;14,3;0;63;565
16-07-2024 08:00;11;11;0;0;0;0;1;31,2;22,6;53,9;0;15,1;0;60;566
16-07-2024 09:00;15;15;0;0,1;0;0;0;4,9;6,1;11;0;18,5;0;50;566
16-07-2024 10:00;12,6;9;0;0;0;0;0;0;0;0;0;19,4;0;48;566
16-07-2024 11:00;10,8;0;0;0;0;0;0,2;3,1;2,9;6;0;18,7;0;49;566
16-07-2024 12:00;9;0;0;0;0;0;0,2;3,1;2,6;5,7;0;19,9;0;45;565
16-07-2024 13:00;8,9;0;0;0;0;0;0,1;2,8;2,4;5,2;0;20,5;0;43;565
16-07-2024 14:00;6,8;1;0;0;0;0;0,2;3,2;2,3;5,4;0;19,7;0;44;565
16-07-2024 15:00;5,1;1;0;0;0;0;0,2;4,9;4,4;9,3;0;20,1;0;42;564
16-07-2024 16:00;3,8;0;0;0;0;0;0,2;4,3;3,5;7,8;0;21,5;0;40;564
16-07-2024 17:00;3,1;0;0;0;0;0;0,3;8,2;8,3;16,4;0;19,3;0;45;564
16-07-2024 18:00;8,3;0;0;0;0;0;0,3;5,3;5,2;10,5;0;16,7;0;52;565
16-07-2024 19:00;6,6;4;0;0;0;0;0,4;6;12,6;18,6;0;15;0;59;565
16-07-2024 20:00;7;7;0;0;0;0;0,4;4,9;11,3;16,2;0;14,4;0;64;566
16-07-2024 21:00;5;5;0;0;0;0;0,3;2,7;8,1;10,7;0;14,4;0;61;566
16-07-2024 22:00;3,8;3;0;0;0;0;0,3;5,3;8,4;13,7;0;14;0;65;566
16-07-2024 23:00;6,9;4;0;0;0;0;0,2;2;5;7;0;13,5;0;68;566
16-07-2024 24:00;6,9;3;0;0;0;0;0,1;0,6;3,1;3,7;0;13,7;0;62;566
17-07-2024 01:00;6,6;0;0;0;0;0;0,1;0,8;4,1;4,9;0;13,1;0;64;566
17-07-2024 02:00;6;1;0;0;0;0;0,1;0,8;5;5,8;0;12,2;0;67;566
17-07-2024 03:00;9,9;3;0;0;0;0;0,2;1,1;3,3;4,3;0;12,2;0;67;565
17-07-2024 04:00;8,5;5;0;0;0;0;0,2;1,5;9,9;11,4;0;11,8;0;70;565
17-07-2024 05:00;6,5;5;0;0;0;0;0,3;12,8;14,1;26,9;0;12,2;0;69;565
17-07-2024 06:00;8;8;0;0;0;0;1;87,2;27,7;114,6;0;11,9;0;71;565
17-07-2024 07:00;15,5;0;0;0;0;0;1;67,7;26,5;94,3;0;13,8;0;67;566
17-07-2024 08:00;25,1;20;0;0;0;0;0,6;18,6;15,1;33,7;0;17,6;0;53;566
17-07-2024 09:00;24,5;10;0;0;0;0;0,5;11,7;10,6;22,3;0;16,8;0;56;566
17-07-2024 10:00;21,9;7;0;0;0;0;0,5;10,8;11,8;22,6;0;17,1;0;55;566
17-07-2024 11:00;22,6;4;0;0;0;0;0,4;9,1;9,9;19;0;18,4;0;51;566
17-07-2024 12:00;16,2;5;0;0;0;0;0,3;8;7,3;15,3;0;18,7;0;50;566
17-07-2024 13:00;12,1;3;0;0;0;0;0,2;4,3;4,9;9,3;0;18,4;0;50;565
17-07-2024 14:00;14,6;2;0;0;0;0;0,3;5,2;5,2;10,4;0;19,9;0;47;565
17-07-2024 15:00;10,3;7;0;0;0;0;0,3;8,2;6,7;14,8;0;18,6;0;50;565
17-07-2024 16:00;8,3;8;0;0;0;0;0,3;7,8;7,7;15,5;0;18,2;0;52;564
17-07-2024 17:00;17;5;0;0;0;0;0,3;6,6;8,4;15;0;17,3;0;54;565
17-07-2024 18:00;11,9;1;0;0;0;0;0,3;4,1;7;11,1;0;16,2;0;58;565
17-07-2024 19:00;8,7;3;0;0;0;0;0,4;5,9;11,3;17,2;0;14,9;0;62;565
17-07-2024 20:00;10,3;4;0;0;0;0;0,4;6,7;11,5;18,1;0;14,6;0;64;566
17-07-2024 21:00;7,3;3;0;0;0;0;0,6;9,3;14,4;23,6;0;13,8;0;70;566
17-07-2024 22:00;7,9;6;0;0;0;0;0,5;9,1;16,9;26;0;13,9;0;69;566
17-07-2024 23:00;10,3;6;0;0;0;0;0,4;3,5;9,7;13,3;0;13,4;0;69;566
17-07-2024 24:00;12,1;6;0;0;0;0;0,5;13,4;17,4;30,9;0;12,9;0;71;566
18-07-2024 01:00;11,9;6;0;0;0;0;0,3;7,6;12,8;20,3;0;13,2;0;71;566
18-07-2024 02:00;14,3;8;0;0;0;0;0,5;18,6;20,1;38,6;0;13;0;74;566
18-07-2024 03:00;11,7;10;0;0;0;0;0,3;4;16,5;20,5;0;12,6;0;75;565
18-07-2024 04:00;13,8;10;0;0;0;0;0,2;1,9;8,1;9,9;0;12,7;0;71;565
18-07-2024 05:00;15,6;10;0;0;0;0;0,4;22,9;18;40,9;0;12,7;0;73;565
18-07-2024 06:00;16;16;0;0;0;0;0,7;48,4;24,8;73,3;0;12,9;0;74;565
18-07-2024 07:00;21,7;19;0;0;0;0;0,9;48;21,5;69,5;0;12,8;0;77;566
18-07-2024 08:00;21,8;13;0;0;0;0;0,7;25,3;17;42,2;0;15,6;0;64;566
18-07-2024 09:00;22,7;7;0;0;0;0;0,7;16,6;14,5;31;0;16,6;0;57;566
18-07-2024 10:00;16,2;5;0;0;0;0;0,5;11,7;8,5;20,2;0;18,5;0;50;566
18-07-2024 11:00;11,6;2;0;0;0;0;0,4;8,5;8,1;16,6;0;19,7;0;47;566
18-07-2024 12:00;8,9;2;0;0;0;0;0,3;7;4,3;11,3;0;19,6;0;48;566
18-07-2024 13:00;7,1;7;0;0;0;0;0,2;4,4;3;7,4;0;21,6;0;44;565
18-07-2024 14:00;6,1;5;0;0;0;0;0,3;4,6;2,9;7,5;0;22,1;0;43;565
18-07-2024 15:00;5,3;1;0;0;0;0;0,3;8,9;5;13,9;0;20,3;0;47;564
18-07-2024 16:00;4,9;4;0;0;0;0;0,3;6,9;4,6;11,5;0;20,5;0;46;564
18-07-2024 17:00;8,6;4;0;0;0;0;0,4;12,9;8;20,8;0;17,6;0;53;564
18-07-2024 18:00;9,1;3;0;0;0;0;0,7;15,6;10,9;26,5;0;16,2;0;59;565
18-07-2024 19:00;7,2;5;0;0;0;0;0,5;8,6;11,8;20,4;0;15,4;0;61;565
18-07-2024 20:00;9,2;6;0;0;0;0;0,5;10,6;13;23,5;0;14,9;0;63;566
18-07-2024 21:00;7,9;5;0;0;0;0;0,4;5,1;9,9;15;0;14,8;0;63;566
18-07-2024 22:00;6,7;5;0;0;0;0;0,3;4,4;8,2;12,6;0;14,8;0;62;566
18-07-2024 23:00;11;4;0;0;0;0;0,2;2,2;6;8,2;0;14,3;0;64;566
18-07-2024 24:00;8,8;1;0;0;0;0;0,3;1,5;5,7;7,1;0;13,7;0;68;566
19-07-2024 01:00;6,8;3;0;0;0;0;0,2;0,4;0,3;0,7;0;13,6;0;68;566
19-07-2024 02:00;6;0;0;0;0;0;0,2;1,9;2,2;4,1;0;13,6;0;69;565
19-07-2024 03:00;4,5;0;0;0;0;0;0,2;1,6;9,2;10,9;0;13,1;0;72;565
19-07-2024 04:00;3,4;0;0;0;0;0;0,2;2,4;13,4;15,8;0;12,8;0;72;565
19-07-2024 05:00;4,1;0;0;0;0;0;0,3;4,5;16,5;21;0;12,6;0;73;565
19-07-2024 06:00;6,6;0;0;0;0;0;0,5;28,9;19,8;48,7;0;12,8;0;74;565
19-07-2024 07:00;10,6;0;0;0;0;0;1;54;22,8;76,6;0;13,4;0;72;566
19-07-2024 08:00;19,1;0;0;0;0;0;1,1;42,3;23;65,3;0;14,9;0;66;566
19-07-2024 09:00;25,7;16;0;0;0;0;0,9;25;21,3;46,3;0;16,3;0;59;566
19-07-2024 10:00;22,2;13;0;0;0;0;0,5;11,2;12,1;23,4;0;18,2;0;53;566
19-07-2024 11:00;22;6;0;0;0;0;0,6;10,4;11,8;22,2;0;18,6;0;51;566
19-07-2024 12:00;16,2;0;0;0;0;0;0,4;7,2;8,2;15,4;0;20,3;0;46;566
19-07-2024 13:00;17,5;5;0;0;0;0;0,4;5,9;8,2;14,1;0;20,7;0;45;565
19-07-2024 14:00;13;2;0;0;0;0;0,3;5,8;4,5;10,3;0;19,9;0;47;565
19-07-2024 15:00;11,3;1;0;0;0;0;0,3;6,9;5,5;12,4;0;20,1;0;46;564
19-07-2024 16:00;14,2;2;0;0;0;0;0,4;11,9;8,4;20,4;0;18,8;0;51;564
19-07-2024 17:00;18,2;2;0;0;0;0;0,3;6,4;7,7;14;0;18,1;0;52;565
19-07-2024 18:00;18,3;2;0;0;0;0;0,5;10,3;11,6;21,9;0;16,3;0;57;565
19-07-2024 19:00;13,2;4;0;0;0;0;0,4;5,7;10,1;15,8;0;14,9;0;62;565
19-07-2024 20:00;12,3;3;0;0;0;0;0,5;6,8;12;18,8;0;14,2;0;64;565
19-07-2024 21:00;17;4;0;0;0;0;0,4;4,4;8,8;13,2;0;14,1;0;64;566
19-07-2024 22:00;12,3;3;0;0;0;0;0,6;10,6;12,1;22,7;0;13,3;0;68;566
19-07-2024 23:00;9,7;4;0;0;0;0;0,5;7,2;12,4;19,6;0;13,3;0;68;566
19-07-2024 24:00;8;2;0;0;0;0;0,4;3,8;12,2;16;0;13,2;0;68;566
20-07-2024 01:00;7,3;0;0;0;0;0;0,4;5,9;13,1;19;0;12,7;0;70;566
20-07-2024 02:00;6,4;0;0;0;0;0;0,4;4,1;13;17,1;0;12,4;0;72;565
20-07-2024 03:00;6,1;3;0;0;0;0;0,3;1,8;10,7;12,5;0;12,9;0;70;565
20-07-2024 04:00;11,7;4;0;0;0;0;0,4;15;15,5;30,6;0;12,1;0;74;565
20-07-2024 05:00;12,1;6;0;0;0;0;0,6;34,4;17,9;52,3;0;11,7;0;78;565
20-07-2024 06:00;12,2;8;0;0;0;0;0,7;42;19,1;61,1;0;11,4;0;79;565
20-07-2024 07:00;15,9;14;0;0;0;0;1,1;57,9;20,2;77,9;0;12,2;0;77;565
20-07-2024 08:00;22,4;16;0;0;0;0;0,5;17,2;10,8;27,9;0;16,8;0;59;566
20-07-2024 09:00;30,6;4;0;0;0;0;0,3;4,6;3,7;8,3;0;16,9;0;56;566
20-07-2024 10:00;23,2;2;0;0;0;0;0,3;5,9;5,2;11;0;16,9;0;55;566
20-07-2024 11:00;16,6;4;0;0;0;0;0,2;2,8;1,8;4,6;0;19,1;0;49;566
20-07-2024 12:00;13;5;0;0;0;0;0,2;2,4;1,8;4,2;0;20,2;0;45;566
20-07-2024 13:00;9,4;5;0;0;0;0;0,2;3;2,4;5,4;0;19,1;0;48;566
20-07-2024 14:00;6,9;1;0;0;0;0;0,2;4;2,4;6,4;0;18,8;0;49;565
20-07-2024 15:00;5,5;0;0;0;0;0;0,3;5,1;3,2;8,3;0;18,9;0;50;565
20-07-2024 16:00;4,5;0;0;0;0;0;0,2;4,1;2,8;6,8;0;19,7;0;47;565
20-07-2024 17:00;6;6;0;0;0;0;0,2;2,4;2,3;4,7;0;18,8;0;48;564
20-07-2024 18:00;4,2;4;0;0;0;0;0,2;3,2;3,8;7;0;17;0;54;565
20-07-2024 19:00;4,1;3;0;0;0;0;0,4;6,2;7,8;14;0;15,8;0;59;565
20-07-2024 20:00;5,1;3;0;0;0;0;0,5;7,4;10,3;17,8;0;15,1;0;63;565
20-07-2024 21:00;4,5;4;0;0;0;0;0,4;5,8;8,3;14,1;0;14,6;0;64;565
20-07-2024 22:00;6;6;0;0;0;0;0,3;3,8;9,3;13,1;0;14,6;0;63;566
20-07-2024 23:00;5,3;4;0;0;0;0;0,3;3,3;11,7;15;0;14,2;0;64;566
20-07-2024 24:00;8,4;6;0;0,2;0;0;0,3;2,5;10,7;13,2;0;13,8;0;67;566
21-07-2024 01:00;7;4;0;0,6;0;0;0,2;1,3;7,8;9,2;0;12,3;0;77;565
21-07-2024 02:00;5,7;5;0;0;0;0;0,2;1,1;6;7,1;0;12,1;0;79;565
21-07-2024 03:00;7;7;0;0;0;0;0,2;1,4;8,1;9,4;0;12;0;79;565
21-07-2024 04:00;5;5;0;0;0;0;0,3;5,9;13,5;19,4;0;11,8;0;80;564
21-07-2024 05:00;6,6;2;0;0,1;0;0;0,3;7,7;13,6;21,3;0;12;0;80;564
21-07-2024 06:00;6;6;0;0;0;0;0,5;22;14,9;36,9;0;11,8;0;81;564
21-07-2024 07:00;10;10;0;0;0;0;0,7;27,9;14,6;42,6;0;12,5;0;79;565
21-07-2024 08:00;13,3;11;0;0;0;0;0,3;4,6;4;8,6;0;15,3;0;65;565
21-07-2024 09:00;10,7;6;0;0;0;0;0,2;3,7;2,8;6,5;0;16,1;0;61;565
21-07-2024 10:00;8;5;0;0;0;0;0,2;2,5;1,5;4,1;0;19,9;0;50;565
21-07-2024 11:00;6,4;1;0;0;0;0;0,2;3,1;1,9;4,9;0;19,4;0;49;565
21-07-2024 12:00;4,7;0;0;0;0;0;0,2;2,6;2;4,6;0;19,8;0;49;565
21-07-2024 13:00;4,5;2;0;0;0;0;0,2;2,4;1,6;4;0;20,9;0;46;564
21-07-2024 14:00;4,3;4;0;0;0;0;0,2;2,4;1,7;4,1;0;21,1;0;48;564
21-07-2024 15:00;6;6;0;0;0;0;0,2;1,8;1,6;3,4;0;19,9;0;51;564
21-07-2024 16:00;3,7;3;0;0;0;0;0,2;1,6;1,7;3,2;0;20;0;49;563
21-07-2024 17:00;11,5;5;0;0;0;0;0,2;3;2,2;5,2;0;19,2;0;51;563
21-07-2024 18:00;9,4;3;0;0;0;0;0,2;3,3;3,3;6,6;0;18;0;55;564
21-07-2024 19:00;6,5;2;0;0;0;0;0,2;2;5,1;7,2;0;16,2;0;59;564
21-07-2024 20:00;4,5;1;0;0,1;0;0;0,3;4,8;7,8;12,7;0;14,9;0;68;564
21-07-2024 21:00;3,2;3;0;0,2;0;0;0,4;5,1;6,8;11,9;0;14;0;72;565
21-07-2024 22:00;0;10;0;0,2;0;0;0,3;3,6;7,5;11,2;0;13,7;0;74;565
21-07-2024 23:00;6;6;0;0;0;0;0,2;1,9;5,2;7,1;0;13,8;0;72;565
21-07-2024 24:00;2,3;0;0;0;0;0;0,2;1,2;3,8;5;0;13,7;0;70;565
22-07-2024 01:00;2,2;0;0;0;0;0;0,1;0,8;2,7;3,5;0;13,2;0;72;565
22-07-2024 02:00;3,9;0;0;0;0;0;0,1;0,8;1,3;2,1;0;13,4;0;70;564
22-07-2024 03:00;3,4;0;0;0;0;0;0,1;1,3;2,8;4,1;0;12,8;0;73;564
22-07-2024 04:00;3,4;0;0;0;0;0;0,2;5,3;10,9;16,3;0;12,4;0;75;564
22-07-2024 05:00;3,1;1;0;0;0;0;0,2;2,3;6,6;8,9;0;12,7;0;73;564
22-07-2024 06:00;5;5;0;0;0;0;0,3;11,4;8,6;20;0;13,4;0;68;564
22-07-2024 07:00;7;7;0;0;0;0;0,6;31,3;16,9;48,3;0;13,5;0;69;564
22-07-2024 08:00;7;7;0;0;0;0;0,7;25;13,9;38,9;0;14,9;0;65;565
22-07-2024 09:00;5;5;0;0;0;0;0,4;12,5;8,7;21,2;0;18,1;0;54;565
22-07-2024 10:00;5,1;1;0;0;0;0;0,2;7,1;3,8;10,9;0;20,1;0;50;565
22-07-2024 11:00;4,7;2;0;0;0;0;0,2;4,9;3,6;8,4;0;19,4;0;50;565
22-07-2024 12:00;4,5;3;0;0;0;0;0,3;10,9;6,5;17,5;0;18,2;0;57;565
22-07-2024 13:00;5;3;0;0;0;0;0,3;11,1;7,4;18,5;0;19;0;54;564
22-07-2024 14:00;6;6;0;0;0;0;0,3;8,3;7,8;16,1;0;19,7;0;51;564
22-07-2024 15:00;12,5;4;0;0;0;0;0,3;6,7;6,4;13,1;0;19,7;0;51;564
22-07-2024 16:00;9;3;0;0;0;0;0,3;7,4;6,9;14,3;0;18,5;0;54;563
22-07-2024 17:00;8,6;3;0;0;0;0;0,3;7,4;6,4;13,8;0;18,8;0;53;563
22-07-2024 18:00;9,1;1;0;0;0;0;0,3;9,2;9,1;18,3;0;16,8;0;57;564
22-07-2024 19:00;6,3;4;0;0;0;0;0,4;5,3;10,3;15,5;0;15,1;0;61;564
22-07-2024 20:00;4,5;3;0;0;0;0;0,4;5,1;12;17,1;0;14,4;0;63;565
22-07-2024 21:00;4,9;1;0;0;0;0;0,4;6;12,9;18,8;0;13,6;0;67;565
22-07-2024 22:00;4,2;1;0;0;0;0;0,4;5,8;9,8;15,6;0;13;0;69;565
22-07-2024 23:00;10,6;3;0;0;0;0;0,3;3,6;8,9;12,5;0;12,5;0;69;565
22-07-2024 24:00;8,7;7;0;0;0;0;0,3;2,4;10,4;12,8;0;11,7;0;73;565
23-07-2024 01:00;7;7;0;0;0;0;0,3;6,4;14,4;20,8;0;11,5;0;73;565
23-07-2024 02:00;8,1;4;0;0;0;0;0,3;3,6;13;16,6;0;11,7;0;73;565
23-07-2024 03:00;8,7;2;0;0;0;0;0,3;5,4;12,5;17,9;0;11,8;0;73;564
23-07-2024 04:00;11,7;2;0;0;0;0;0,3;10,2;15;25,1;0;11,4;0;75;564
23-07-2024 05:00;9,3;5;0;0;0;0;0,3;15,1;16,3;31,4;0;11;0;77;565
23-07-2024 06:00;7,4;6;0;0;0;0;0,5;28;20,8;48,9;0;11,4;0;75;565
23-07-2024 07:00;9;9;0;0;0;0;0,8;47,2;22,7;70;0;13,3;0;69;565
23-07-2024 08:00;0;12;0;0;0;0;0;42,1;23,5;65,6;0;15,1;0;62;565
23-07-2024 09:00;0;15;0;0;0;0;0;0;0;0;0;15,8;0;60;566
23-07-2024 10:00;0;12;0;0;0;0;0,5;0;0;0;0;17,1;0;56;566
23-07-2024 11:00;0;8;0;0;0;0;0,3;7,9;5,3;13,3;0;19,1;0;51;566
23-07-2024 12:00;5;5;0;0;0;0;0,3;8,9;4,6;13,4;0;19,5;0;51;566
23-07-2024 13:00;14,9;6;0;0;0;0;0,3;9,8;5,8;15,5;0;19,7;0;50;566
23-07-2024 14:00;12,4;4;0;0;0;0;0,3;10,1;5,6;15,7;0;19,6;0;51;565
23-07-2024 15:00;15;6;0;0;0;0;0,3;9,8;5,7;15,6;0;19,7;0;49;565
23-07-2024 16:00;11,4;4;0;0;0;0;0,3;12,1;7;19;0;18,5;0;51;565
23-07-2024 17:00;10,2;4;0;0;0;0;0,3;10,4;6,2;16,7;0;17,5;0;53;565
23-07-2024 18:00;8;6;0;0;0;0;0,5;13,4;10,4;23,8;0;16,3;0;56;565
23-07-2024 19:00;5,7;5;0;0;0;0;0,4;8,8;10,4;19,3;0;15,5;0;57;565
23-07-2024 20:00;5,2;2;0;0;0;0;0,3;5,7;8,8;14,5;0;15,2;0;59;566
23-07-2024 21:00;4,5;2;0;0;0;0;0,3;4,9;7,2;12,1;0;15;0;59;566
23-07-2024 22:00;5;5;0;0;0;0;0,3;7,6;10,8;18,4;0;14,6;0;61;567
23-07-2024 23:00;7;7;0;0;0;0;0,3;7,4;8,1;15,4;0;14;0;65;567
23-07-2024 24:00;9,2;5;0;0;0;0;0,3;4,7;8,7;13,4;0;13,2;0;67;567
24-07-2024 01:00;8,2;2;0;0;0;0;0,3;7,5;14;21,5;0;13,4;0;67;566
24-07-2024 02:00;6,7;4;0;0;0;0;0,2;4,3;7,7;12;0;13,4;0;67;566
24-07-2024 03:00;5,3;3;0;0;0;0;0,2;4,2;5,6;9,7;0;13,7;0;66;566
24-07-2024 04:00;4,6;3;0;0;0;0;0,3;15,2;14;29,2;0;12,9;0;71;566
24-07-2024 05:00;10;10;0;0;0;0;0,2;6,7;14;20,7;0;12,8;0;71;566
24-07-2024 06:00;16,6;9;0;0;0;0;0,4;22;16,7;38,7;0;13;0;70;566
24-07-2024 07:00;13,2;13;0;0;0;0;0,7;42,6;19,4;62;0;13,5;0;69;566
24-07-2024 08:00;15;15;0;0;0;0;0,7;28,7;16,4;45,1;0;16,8;0;59;567
24-07-2024 09:00;20,4;9;0;0;0;0;0,6;19,4;12,2;31,7;0;16,9;0;57;567
24-07-2024 10:00;19;9;0;0;0;0;0,5;14,9;7,6;22,6;0;18,6;0;53;567
24-07-2024 11:00;18,9;13;0;0;0;0;0,4;11,1;5,6;16,6;0;20,2;0;48;567
24-07-2024 12:00;24;6;0;0;0;0;0,3;8,9;4;12,9;0;21,5;0;44;567
24-07-2024 13:00;21,3;2;0;0;0;0;0,2;7,1;3;10,1;0;22;0;44;566
