Fecha ;PM10;PM2-5;Velo-viento;Precipitacion;Direccion ;O3;CO;NO;NO2;NOX;SO2;Temperatura ;Radicacion ;HT
19/06/2023 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/06/2023 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/06/2023 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19/06/2023 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/06/2023 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/06/2023 1:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/06/2023 2:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/06/2023 3:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/06/2023 4:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/06/2023 5:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/06/2023 6:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/06/2023 7:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20/06/2023 8:00;28;15;0;0;0;0;0;0;0;0;0;0;0;0
20/06/2023 9:00;20;8;2,4;0;117;8,9;0,2;5,2;2,7;7,8;0;17,8;254;50,98
20/06/2023 10:00;22;2;2,7;0;113;9,2;0,2;5,2;2,4;7,6;0;18,5;424;51,13
20/06/2023 11:00;19;1;3;0;119;10,2;0,2;4,4;2,1;6,5;0;21;777;44,99
20/06/2023 12:00;19;5;3;0;133;10,8;0,2;4;1,8;5,8;0;21,4;457;42,84
20/06/2023 13:00;18;3;3,1;0;132;11;0,2;3,7;1,9;5,6;0;22,1;416;40,47
20/06/2023 14:00;12;2;2,3;0;105;9,8;0,2;4,8;2,7;7,5;0;20,7;246;42,48
20/06/2023 15:00;16;6;2,1;0;91;8,5;0,2;6;3,3;9,3;0;20,1;214;46,01
20/06/2023 16:00;12;4;2,1;0;85;8,4;0,2;5,2;3;8,2;0;19,9;194;46,01
20/06/2023 17:00;13;5;1,9;0;91;7,8;0,3;6,2;3,7;9,9;0;18,2;79;53,11
20/06/2023 18:00;15;3;1,6;0;84;6,6;0,3;7,4;4,8;12,2;0;17,1;32;57,34
20/06/2023 19:00;17;4;0,6;0;31;2,3;0,4;9,7;7,5;17,2;0;15,4;0;63,9
20/06/2023 20:00;15;6;0,9;0;81;4,3;0,3;6,8;6,1;13;0;15;0;66,92
20/06/2023 21:00;16;10;1,3;0;106;5,4;0,2;6,1;4,8;10,9;0;14,3;0;70,72
20/06/2023 22:00;20;6;0,9;0;111;4,2;0,2;6,1;5,4;11,4;0;13,9;0;71,18
20/06/2023 23:00;13;6;1;0;84;5,1;0,2;5;4,1;9,1;0;13,5;0;71,91
21/06/2023 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/06/2023 1:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/06/2023 2:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/06/2023 3:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/06/2023 4:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/06/2023 5:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/06/2023 6:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/06/2023 7:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/06/2023 8:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21/06/2023 9:00;23;13;1,8;0;119;6,2;0,2;7,7;3,1;10,8;0;17,8;244;61,38
21/06/2023 10:00;21;7;2,7;0;176;7,1;0,2;6,5;3,4;9,9;0;17,5;252;59,49
21/06/2023 11:00;17;5;3,7;0;176;8,5;0,2;5,5;2,9;8,4;0;18;360;58,44
21/06/2023 12:00;20;4;2,9;0;178;9,2;0,2;4,8;3;7,8;0;18,5;282;57,28
21/06/2023 13:00;19;8;4,4;0;179;11,4;0,1;3,5;2,3;5,8;0;20,1;289;48,94
21/06/2023 14:00;17;6;3;0;169;10,5;0,2;4,2;2,3;6,4;0;20,4;609;50,04
21/06/2023 15:00;15;3;2,8;0;166;10,7;0,2;5;3,2;8,2;0;20,8;391;47,84
21/06/2023 16:00;22;4;2,5;0;157;9,7;0,2;4,7;3,3;7,9;0;19,7;239;51,23
21/06/2023 17:00;13;3;1,8;0;131;7,4;0,2;6;4,4;10,4;0;17,7;72;56,94
21/06/2023 18:00;18;6;1,5;0;148;7;0,2;4;3,7;7,7;0;16,5;36;64,24
21/06/2023 19:00;17;4;1,4;0;158;7,4;0,2;2,3;2,9;5,2;0;15,2;0;67,83
21/06/2023 20:00;10;1;1,1;0;219;6,6;0,1;2,4;2,7;5,1;0;14,5;0;72,17
21/06/2023 21:00;12;1;1,5;0;143;5,2;0,2;5;3,7;8,6;0;14,2;0;73,09
21/06/2023 22:00;13;1;0,8;0;294;2,2;0,2;10,6;5,8;16,5;0;14,1;0;73,08
21/06/2023 23:00;16;5;0,7;0;213;2,8;0,2;5,3;5,3;10,7;0;14,1;0;73,13
22/06/2023 0:00;11;5;0,6;0;1;1,2;0,3;14,6;6;20,6;0;13,8;0;73,02
22/06/2023 1:00;17;5;0,7;0;255;0,2;0,2;8,6;6,1;14,8;0;13,6;0;75,94
22/06/2023 2:00;13;7;0,7;0;355;0,3;0,2;16,7;6,8;23,4;0;13,4;0;77,21
22/06/2023 3:00;21;6;0,7;0;327;0,6;0,2;13,7;6;19,7;0;13,3;0;78,09
22/06/2023 4:00;18;8;0,6;0;214;0,5;0,2;12,8;5,4;18,2;0;12,7;0;78,83
22/06/2023 5:00;15;6;1;0;281;0,4;0,2;22,3;5,6;27,9;0;12,6;0;80
22/06/2023 6:00;25;9;0,9;0,2;299;0,4;0,4;33,9;7,1;41;0;12,4;0;82,38
22/06/2023 7:00;22;19;0,7;0;310;0,5;0,6;43,4;7,6;51;0;12,7;5;83,08
22/06/2023 8:00;28;14;1;0;337;1,6;0,4;17,6;5,9;23,5;0;13,7;68;81,16
22/06/2023 9:00;23;17;0,9;0;147;5,2;0,2;8,1;3,7;11,8;0;15,9;119;72,02
22/06/2023 10:00;12;3;1,3;0;0;6,4;0,2;4,1;2,7;6,9;0;17,2;208;66,17
22/06/2023 11:00;19;8;1,2;0;202;0;0;0;0;0;0;19,1;416;61,87
22/06/2023 12:00;17;5;2,2;0,1;141;0;0;0;0;0;0;20,9;412;50
22/06/2023 13:00;0;0;2,7;0;168;0;0;0;0;0;0;21,2;403;47,89
22/06/2023 14:00;27;27;2,2;1;148;0;0;0;0;0;0;21,3;384;47,54
22/06/2023 15:00;27;14;2,1;0;163;0;0;4,6;1,6;6,1;0;22,1;495;46,48
22/06/2023 16:00;31;7;1,8;0;134;9,9;0,2;6,9;2,5;9,4;0;22,3;311;45,36
22/06/2023 17:00;23;0;1,7;0;91;8,7;0,2;8,8;4,2;12,9;0;20,6;153;47,46
22/06/2023 18:00;13;6;1,5;0;134;7,8;0,3;7,1;4,4;11,5;0;19,7;78;52,15
22/06/2023 19:00;18;6;0,9;0;91;3,6;0,4;12,5;9,4;21,9;0;16,1;0;62,17
22/06/2023 20:00;19;6;1,5;0;85;4,2;0,3;13,7;7,8;21,5;0;15,2;0;68,71
22/06/2023 21:00;18;8;0,8;0;13;4,2;0,3;13,9;7,2;21,1;0;14,9;0;69,3
22/06/2023 22:00;15;6;0,7;0;263;0,5;0,3;2,9;9,2;12,1;0;13,9;0;73,42
22/06/2023 23:00;17;5;0,9;0;349;0,3;0,5;45,5;10,1;55,6;0;12,9;0;76,2
23/06/2023 0:00;20;8;0,7;0;299;0,9;0,4;43,1;9,4;52,5;0;13;0;76,95
23/06/2023 1:00;26;8;0,6;0;290;0,3;0,4;45,7;9,2;54,9;0;12,2;0;78
23/06/2023 2:00;13;6;0,7;0;288;0,5;0,3;31,6;7,9;39,5;0;11,9;0;79,96
23/06/2023 3:00;16;8;0,7;0;270;0,3;0,3;32,7;7,2;39,9;0;12;0;80,18
23/06/2023 4:00;25;7;0,7;0;359;0,3;0,2;35;7,4;42,4;0;11,3;0;79,82
23/06/2023 5:00;21;9;0,6;0;326;0,3;0,3;52,6;8,1;60,7;0;11,9;0;81,37
23/06/2023 6:00;19;8;0,6;0;252;0,5;0,3;44,6;9,1;53,7;0;12,1;0;79,76
23/06/2023 7:00;18;12;0,8;0;250;2;0,4;23,3;7,6;30,9;0;12,6;30;79,96
23/06/2023 8:00;26;11;0,8;0;308;3,1;0,3;20;7,4;27,4;0;14,7;123;74,84
23/06/2023 9:00;29;14;0,7;0;303;5,3;0,3;14,4;7;21,4;0;16,7;161;65,25
23/06/2023 10:00;22;12;1,5;0;143;10,4;0,2;6,5;2,7;9,2;0;19;341;56,79
23/06/2023 11:00;13;7;1,5;0;72;11,9;0,2;5;2,3;7,3;0;19,7;261;50,72
23/06/2023 12:00;16;7;2,5;0;91;10,6;0,2;8,1;3,5;11,6;0;18,8;194;53,15
23/06/2023 13:00;11;8;1,5;0;146;11;0,2;6,1;2,3;8,4;0;19,6;324;57,21
23/06/2023 14:00;11;6;1,8;0;106;11,6;0,2;6,6;2,9;9,5;0;21;372;48,44
23/06/2023 15:00;12;6;1,8;0;121;12;0,2;6,3;2,7;9;0;22,4;421;44,11
23/06/2023 16:00;16;5;1,5;0;158;12,9;0,2;7,4;4,1;11,4;0;23,8;394;39,42
23/06/2023 17:00;12;4;1,4;0;244;15,4;0,2;3,1;4;7,1;0;22,1;150;43,37
23/06/2023 18:00;26;12;2,1;0;250;16,7;0,2;0,8;6,6;7,4;0;17,1;22;64,56
23/06/2023 19:00;28;21;0,7;0;264;10,4;0,4;0,8;10,7;11,5;0;15,9;0;71,42
23/06/2023 20:00;30;18;0,7;0;294;7,9;0,4;0,4;12,9;13,2;0;15,1;0;74,62
23/06/2023 21:00;42;20;0,7;0;306;15,1;0,2;0,4;6,2;6,6;0;14,6;0;73,91
23/06/2023 22:00;27;21;0,5;0;314;6,9;0,5;25,8;15,4;41,2;0;13,8;0;75,65
23/06/2023 23:00;35;21;0,5;0;319;0,4;0,8;60,3;17,2;77,6;0;12,8;0;78,57
24/06/2023 0:00;32;18;0,4;0;283;0,3;1;109,4;13,6;123;0;12,4;0;81,24
24/06/2023 1:00;41;23;0,5;0;328;0,3;0,8;95,8;12,8;108,6;0;12,4;0;81,72
24/06/2023 2:00;35;16;0,4;0;325;0,2;0,6;75,1;9,5;84,6;0;12,5;0;81,42
24/06/2023 3:00;28;16;0,4;0;317;0,3;0,6;80,3;11,3;91,6;0;12,3;0;81,59
24/06/2023 4:00;27;15;0,5;0;7;0,4;0,5;83,6;12,8;96,5;0;12,4;0;82,29
24/06/2023 5:00;43;22;0,5;0;229;0,2;0,5;83,6;13,3;96,9;0;12,6;0;82,47
24/06/2023 6:00;28;18;0,5;0;343;0,3;0,5;64;11,9;76;0;12,7;0;82,27
24/06/2023 7:00;27;21;0,7;0;340;0,4;1;98;12,7;110,7;0;13,2;21;83,14
24/06/2023 8:00;37;26;1,9;0;335;4,2;0,4;32,5;8,8;41,3;0;16,3;239;76,32
24/06/2023 9:00;23;15;1,2;0;161;9,1;0,1;5,8;3,3;9,1;0;18,1;245;61,91
24/06/2023 10:00;19;13;1,8;0;148;12,3;0,1;5,9;3,5;9,4;0;18,8;373;55,48
24/06/2023 11:00;21;9;2;0;159;16,6;0,1;3,2;1,4;4,6;0;21,3;657;46,34
24/06/2023 12:00;15;5;2,3;0;88;16,2;0,1;4;1,1;5,1;0;22,2;400;42,91
24/06/2023 13:00;13;2;2,2;0;136;16,3;0,1;3,2;1,2;4,3;0;23;292;39,05
24/06/2023 14:00;17;2;2,7;0;165;14,3;0,1;3,4;1,2;4,5;0;23,1;652;39,28
24/06/2023 15:00;18;5;2,4;0;132;12,4;0,1;4,2;2;6,2;0;23;490;42,69
24/06/2023 16:00;15;5;2,8;0;122;11,2;0,1;5,2;1,7;6,8;0;23,1;487;43,68
24/06/2023 17:00;14;7;2,7;0;141;9,9;0,1;4,5;2,3;6,8;0;18,5;49;51,89
24/06/2023 18:00;12;4;2,2;0;146;9,2;0,1;4,1;3,1;7,2;0;17,1;5;59,48
24/06/2023 19:00;11;1;1,7;0;119;7,7;0,2;6,8;6,1;12,9;0;16,2;0;61,8
24/06/2023 20:00;19;5;1,7;0;112;6,9;0,2;8,2;6,9;15,1;0;15,6;0;64,42
24/06/2023 21:00;17;5;1,2;0;143;6,8;0,2;4,6;6,2;10,8;0;14,8;0;68,4
24/06/2023 22:00;21;5;1,1;0;7;7,1;0,1;4,2;5,7;10;0;14,3;0;69,59
24/06/2023 23:00;12;8;1,3;0;101;9,7;0,1;1,6;2,9;4,5;0;14,3;0;70,35
25/06/2023 0:00;13;7;1;0;223;10,9;0,1;1;1,9;3;0;14,1;0;70,44
25/06/2023 1:00;16;3;0,8;0;137;8;0,1;2,7;4,7;7,5;0;14,2;0;70
25/06/2023 2:00;10;0;0,7;0;134;9,4;0,1;1,6;2,9;4,5;0;13,7;0;70,07
25/06/2023 3:00;8;0;0,8;0;6;8,7;0,1;1,9;3,9;5,8;0;13,4;0;72,21
25/06/2023 4:00;7;1;0,6;0;315;6,3;0,1;3,8;5,4;9,2;0;13,4;0;72,56
25/06/2023 5:00;11;3;0,7;0;88;3,7;0,2;13,1;8,1;21,2;0;13,1;0;75,18
25/06/2023 6:00;12;5;0,8;0;80;4,9;0,2;10,1;6,7;16,8;0;13,2;0;74,37
25/06/2023 7:00;17;2;0,9;0;331;9,6;0,1;2;1,8;3,7;0;13,9;25;73,62
25/06/2023 8:00;9;0;1,1;0;24;10,2;0,1;2,4;1;3,4;0;17;158;67,91
25/06/2023 9:00;9;5;1,5;0;91;9,8;0,1;4,2;2;6,1;0;15,9;125;66,18
25/06/2023 10:00;8;5;1,7;0;169;12,1;0,1;2,8;1,2;4;0;16;250;70,78
25/06/2023 11:00;10;6;1,3;0;186;14;0,1;1,8;0,5;2,3;0;19,1;390;61,65
25/06/2023 12:00;13;4;2,3;0;1;12,4;0,1;2,7;1,2;3,9;0;18,3;256;60,86
25/06/2023 13:00;14;3;2,5;0;137;13,7;0,1;3;1,1;4,1;0;19,6;345;55,04
25/06/2023 14:00;17;6;2,2;0;111;12,2;0,1;4,6;2,4;7;0;18,3;186;58,98
25/06/2023 15:00;12;5;2,5;0,2;143;12,9;0,1;3,7;2,6;6,3;0;16,7;155;65,16
25/06/2023 16:00;8;2;1,6;0;121;13,1;0,1;4,5;2,7;7,2;0;18,5;185;59,93
25/06/2023 17:00;16;6;1,5;0;98;10,8;0,2;6,1;5;11,1;0;17,9;79;58,93
25/06/2023 18:00;13;6;1,5;0;108;9,6;0,2;5,3;6,4;11,7;0;16,6;18;62,46
25/06/2023 19:00;13;5;1,3;0;97;7,5;0,3;6,8;7,9;14,7;0;15,3;0;68,02
25/06/2023 20:00;13;4;1;0;145;9,3;0,2;3,3;5,5;8,8;0;14,3;0;71,1
25/06/2023 21:00;11;6;0,6;0;193;4,4;0,3;8,9;10;18,9;0;13,3;0;74,23
25/06/2023 22:00;18;6;0,6;0;320;0,4;0,5;30,7;12,7;43,3;0;12,3;0;77,8
25/06/2023 23:00;23;7;0,7;0;301;1;0,3;18,9;10;28,9;0;12,4;0;81,84
26/06/2023 0:00;15;7;0,7;0,8;301;0,6;0,4;30,3;10,5;40,8;0;12,9;0;80,67
26/06/2023 1:00;14;7;0,8;2,4;315;1,7;0,2;7,9;10;18;0;12,5;0;82,15
26/06/2023 2:00;15;4;1,1;0,4;334;1,6;0,2;6,2;10,7;16,8;0;12,1;0;83,57
26/06/2023 3:00;16;10;0,8;0;324;3,7;0,1;9,6;7,7;17,3;0;12,2;0;83,51
26/06/2023 4:00;21;8;0,8;0,1;315;0,3;0,2;11,6;10,8;22,3;0;12;0;84,5
26/06/2023 5:00;16;8;0,7;0;328;0,3;0,2;43,5;9,6;53,1;0;11,8;0;84,23
26/06/2023 6:00;19;14;0,8;0;346;1,9;0,3;41,5;8,9;50,4;0;11,7;0;84,4
26/06/2023 7:00;21;9;0,8;0;325;0,6;0,4;51,4;9,6;60,9;0;12;11;85,09
26/06/2023 8:00;28;12;1,5;0,1;352;1,2;0,6;55,2;11,3;66,5;0;13,1;77;84,04
26/06/2023 9:00;30;20;0,7;0;323;8,4;0,2;6,7;4,6;11,3;0;14,9;108;75,59
26/06/2023 10:00;9;3;1,6;0;86;12,4;0,1;6,2;2,5;8,7;0;19,5;561;63,04
26/06/2023 11:00;9;3;2;0;135;15,2;0,1;4,7;1,9;6,6;0;20,8;619;48,01
26/06/2023 12:00;10;4;2,5;0;171;16,9;0,1;3,7;1,7;5,4;0;21;454;43,98
26/06/2023 13:00;9;4;3,1;0;169;16,6;0,1;3,7;1,8;5,6;0;20,5;332;44,11
26/06/2023 14:00;12;6;2,3;0;160;15,1;0,1;4,5;2,3;6,9;0;20,7;487;46,53
26/06/2023 15:00;14;7;2,4;0;177;15,9;0,1;3,7;2;5,7;0;21,4;455;41,99
26/06/2023 16:00;14;4;1,6;0;131;13,1;0,1;5,8;4,8;10,6;0;19,8;140;46,91
26/06/2023 17:00;17;4;1,6;0;102;11,8;0,2;6,5;5,7;12,2;0;18,5;82;51,58
26/06/2023 18:00;11;5;1,3;0;112;10,3;0,2;5,9;7,6;13,4;0;16,5;9;57,95
26/06/2023 19:00;12;7;1,3;0;108;9,3;0,2;6,4;7,5;13,9;0;15,4;0;63,54
26/06/2023 20:00;9;7;1;0;117;8,6;0,1;4,6;6,3;10,8;0;14,8;0;66,46
26/06/2023 21:00;18;4;1,1;0;193;7,3;0,1;2,7;5,8;8,5;0;14,3;0;69,85
26/06/2023 22:00;14;5;1,2;0;101;7,5;0,1;5,9;5,3;11,2;0;14;0;70,49
26/06/2023 23:00;13;5;1,2;0;325;4,2;0,1;2,4;8,4;10,7;0;13,5;0;71,71
27/06/2023 0:00;18;5;0,8;0;281;1,6;0,2;6,2;12,3;18,5;0;12,8;0;74,86
27/06/2023 1:00;10;4;0,7;0;305;2,2;0,2;23,6;9;32,6;0;11,9;0;76,71
27/06/2023 2:00;22;8;1;0;293;1,5;0,2;23,7;9,9;33,6;0;12;0;79,41
27/06/2023 3:00;13;10;0,9;0;333;0,3;0,2;11,5;11,6;23,1;0;11,4;0;78,3
27/06/2023 4:00;23;7;0,5;0;324;0,3;0,2;29;10,4;39,3;0;11,1;0;81,32
27/06/2023 5:00;23;10;0,9;0;307;0,3;0,3;32,2;9,9;42,1;0;11;0;82,01
27/06/2023 6:00;26;12;0,6;0;328;0,3;0,5;90;11,6;101,6;0;10,7;0;82,57
27/06/2023 7:00;28;20;0,7;0;323;0,7;0,6;75,7;11,4;87,2;0;11,6;21;82,9
27/06/2023 8:00;44;23;0,6;0;337;1,6;0,5;61,8;10,9;72,7;0;13,7;102;77,97
27/06/2023 9:00;31;17;1,2;0;69;11,5;0,1;8,2;3,7;11,8;0;18,6;325;61,04
27/06/2023 10:00;17;2;1,4;0;315;13,4;0,1;4,7;3,1;7,8;0;18,6;290;54,72
27/06/2023 11:00;8;0;1,9;0;108;15;0,1;4,4;2,4;6,8;0;20,6;548;52,05
27/06/2023 12:00;9;0;2,3;0;90;14,6;0,1;6,2;3;9,2;0;20,3;321;48,83
27/06/2023 13:00;11;3;2,4;0;84;13,8;0,1;7,6;3,7;11,2;0;20,5;235;48,73
27/06/2023 14:00;11;6;2,1;0;92;12,6;0,1;7,6;4,9;12,5;0;19,6;235;52,35
27/06/2023 15:00;10;4;2;0;95;14,8;0,1;4,7;2,5;7,2;0;22,1;485;48,24
27/06/2023 16:00;16;5;1,5;0;345;16;0,1;3,7;3,1;6,7;0;21,7;268;45,62
27/06/2023 17:00;17;7;1,3;0;129;10,9;0,2;5,5;5,6;11;0;19;60;52,2
27/06/2023 18:00;12;6;1,1;0;140;7,8;0,3;7,4;8;15,5;0;17,3;15;58,87
27/06/2023 19:00;12;7;0,8;0;129;3,8;0,3;13,9;12,1;26;0;15,2;0;65,59
27/06/2023 20:00;13;7;1,2;0;117;6,1;0,2;7,8;8,8;16,6;0;14,3;0;71,07
27/06/2023 21:00;22;7;0,8;0;76;2,3;0,3;19,8;13,3;33,1;0;13,4;0;72,55
27/06/2023 22:00;17;7;0,8;0;316;2,3;0,5;44,2;12,1;56,2;0;12,5;0;74,25
27/06/2023 23:00;26;12;0,7;0;244;1;0,5;55,3;14,3;69,6;0;11,8;0;79,15
28/06/2023 0:00;30;13;0,8;0;310;0,5;0,3;24,7;11,7;36,4;0;11,3;0;80,08
28/06/2023 1:00;23;8;0,7;0;223;1,6;0,4;54,4;10,9;65,3;0;11,5;0;80,65
28/06/2023 2:00;20;13;0,7;0;303;0,3;0,3;49,4;9,5;58,8;0;10,4;0;80,35
28/06/2023 3:00;16;10;0,6;0;304;0,4;0,3;72,7;9,8;82,6;0;10,8;0;83,69
28/06/2023 4:00;23;8;0,7;0;350;0,5;0,3;62,3;10,4;72,7;0;11,5;0;82,52
28/06/2023 5:00;20;10;0,6;0;329;0,3;0,4;74;11,2;85,2;0;11,8;0;79,63
28/06/2023 6:00;30;17;0,6;0;284;0,3;0,6;131,7;11,7;143,5;0;11,5;0;80,56
28/06/2023 7:00;32;19;0,7;0;271;1,2;0,3;30,9;11;41,9;0;12,4;32;80,02
28/06/2023 8:00;29;10;0,7;0;243;6,2;0,3;11,9;8,6;20,4;0;15;158;72,32
28/06/2023 9:00;21;13;1,3;0;132;0;0;0;0;0;0;16,7;205;62,16
28/06/2023 10:00;0;8;1,7;0;78;0;0;0;0;0;0;17,6;216;57,15
28/06/2023 11:00;0;4;2,5;0;60;0;0;0;0;0;0;18,2;352;55,71
28/06/2023 12:00;0;8;2,8;0;47;0;0;0;0;0;0;19,7;435;50,82
28/06/2023 13:00;12;5;2,1;0;49;15,2;0,2;3,7;2,1;5,8;0;20,1;270;49,39
28/06/2023 14:00;36;5;1,5;0;52;14;0,1;4,4;2,5;6,9;0;19,4;219;52,83
28/06/2023 15:00;12;6;1,4;0;124;14,5;0,1;4,1;2,1;6,1;0;21,8;433;49,67
28/06/2023 16:00;11;6;1,2;0;80;14,3;0,1;4,2;2,5;6,7;0;23,2;324;43,56
28/06/2023 17:00;11;6;1,1;0;108;9,3;0,2;9,3;7;16,3;0;20,4;75;47,75
28/06/2023 18:00;11;5;1,5;0;123;11,6;0,2;3,4;3,8;7,2;0;20,3;67;51,71
28/06/2023 19:00;16;7;1,7;0;158;9,5;0,2;3,7;5,6;9,3;0;16,7;0;62,86
28/06/2023 20:00;13;9;1,4;0;143;9,1;0,2;3,9;5,6;9,5;0;15,7;0;68,05
28/06/2023 21:00;14;9;1,4;0;179;10,1;0,1;2,1;3,4;5,5;0;14,9;0;70,18
28/06/2023 22:00;19;9;1,5;0;121;8,8;0,2;4,1;4,7;8,8;0;14,7;0;70,13
28/06/2023 23:00;14;8;1;0;159;8,6;0,1;4;3,7;7,7;0;14,1;0;72,46
29/06/2023 0:00;23;14;0,8;0;111;2,9;0,2;15;10;25;0;13,3;0;74,36
29/06/2023 1:00;22;15;1,1;0;126;5,9;0,2;5,2;5,6;10,9;0;13,4;0;76,38
29/06/2023 2:00;14;0;0,9;0;105;4;0,2;9,3;7,3;16,6;0;13;0;76,18
29/06/2023 3:00;15;4;0,9;0;99;2,5;0,2;16,1;8,4;24,5;0;12,5;0;79,08
29/06/2023 4:00;10;6;0,9;0;124;4,4;0,2;10,5;8,3;18,8;0;12,9;0;78,43
29/06/2023 5:00;12;6;0,8;0;137;3,6;0,2;14,1;9,4;23,5;0;12,5;0;78,2
29/06/2023 6:00;13;8;0,6;0;254;2,1;0,4;28;9,9;37,9;0;11,8;0;81,06
29/06/2023 7:00;21;7;1;0;115;3,6;0,5;22,3;11,3;33,5;0;13,4;28;79,43
29/06/2023 8:00;18;7;2,2;0;102;10,5;0,3;7,2;3,5;10,7;0;16,2;201;68,25
29/06/2023 9:00;14;5;2,1;0;143;11,3;0,5;6,1;2,7;8,8;0;18,7;354;56,33
29/06/2023 10:00;31;6;3,4;0;167;10,8;0,5;6,8;3,8;10,5;0;16,7;192;58,69
29/06/2023 11:00;20;5;3,4;0;163;11,6;0,3;6,9;3,2;10,1;0;17,3;306;59,79
29/06/2023 12:00;18;6;3,5;0;167;12,8;0,2;5,4;2;7,4;0;19;347;54,11
29/06/2023 13:00;16;4;4,1;0;162;12,6;0,2;5;1,5;6,5;0;19,3;381;50,71
29/06/2023 14:00;21;5;4,6;0;170;13,2;0,2;4,3;1,2;5,5;0;19,8;619;49,45
29/06/2023 15:00;26;4;2,7;0;155;13,6;0,2;4,8;1,5;6,3;0;21,4;571;45,09
29/06/2023 16:00;18;3;2,3;0;143;12;0,2;5,9;3,9;9,8;0;20,2;207;46,89
29/06/2023 17:00;17;1;2,9;0;160;12,8;0,2;4,9;2,7;7,6;0;21,5;293;45,17
29/06/2023 18:00;16;1;2,2;0;138;9,7;0,3;7,6;5,8;13,4;0;19;83;50,94
29/06/2023 19:00;22;4;1,8;0;143;6,9;0,3;9,1;7,9;17;0;15,6;0;62,5
29/06/2023 20:00;18;8;1,6;0;151;6,5;0,3;6,4;7,3;13,8;0;15,3;0;68,49
29/06/2023 21:00;17;6;1;0;104;4,6;0,3;10,6;8,9;19,5;0;14,4;0;72,23
29/06/2023 22:00;21;4;1,3;0;148;5,3;0,3;9,4;8,4;17,8;0;14,6;0;72,61
29/06/2023 23:00;12;2;0,9;0;132;5,1;0,3;7;7,2;14,2;0;13,9;0;71,88
30/06/2023 0:00;12;5;0,9;0;104;4;0,3;10,9;8,1;19;0;13;0;76,29
30/06/2023 1:00;12;4;1,2;0;99;7,1;0,1;5,4;4,7;10,2;0;12,9;0;77,29
30/06/2023 2:00;8;5;1,2;0;101;9,4;0,1;2,6;2,8;5,4;0;13,3;0;75,66
30/06/2023 3:00;7;3;1;0;93;7,9;0,1;3,8;4,8;8,6;0;13,3;0;74,93
30/06/2023 4:00;12;3;1,2;0;114;8;0,1;5,2;5;10,2;0;13,3;0;74,67
30/06/2023 5:00;13;7;0,9;0;127;6,3;0,1;7,5;7,4;14,9;0;13;0;75,27
30/06/2023 6:00;13;5;0,8;0;88;3,7;0,2;11,8;10,1;22;0;12,8;0;76,41
30/06/2023 7:00;15;8;1,2;0;115;6,3;0,3;11;7,9;18,9;0;13,7;34;75,43
30/06/2023 8:00;16;7;1,9;0;107;9,7;0,2;9,1;5,3;14,5;0;15,1;100;67,84
30/06/2023 9:00;12;4;1,8;0;157;9,8;0,2;7,8;5,6;13,4;0;16;161;64,84
30/06/2023 10:00;23;6;3,1;0;177;11;0,2;7,6;5,2;12,8;0;16,8;205;60,24
30/06/2023 11:00;21;6;4,2;0;166;12,3;0,2;6,8;3,8;10,6;0;16,6;257;61,1
30/06/2023 12:00;23;4;3,5;0;166;12,2;0,2;6,7;3,7;10,4;0;17,4;220;57,91
30/06/2023 13:00;21;4;3,6;0;167;12,5;0,2;6,4;3,3;9,8;0;17,6;211;56,34
30/06/2023 14:00;21;9;2,7;0;154;12,7;0,2;7;3,3;10,3;0;19,6;484;53
30/06/2023 15:00;13;8;2,4;0;161;13,5;0,2;4,8;2,4;7,2;0;20,8;424;47,22
30/06/2023 16:00;17;9;3;0;171;11;0,2;6,3;5;11,3;0;18,3;117;53,64
30/06/2023 17:00;20;6;1,6;0;148;10,8;0,2;6,7;4,8;11,5;0;18,7;145;58,03
30/06/2023 18:00;18;8;1,6;0;118;9,2;0,3;7,7;6,4;14,1;0;18,1;49;55,76
30/06/2023 19:00;29;7;1,6;0;162;7,7;0,3;5,8;7,2;13;0;15,2;0;65,94
30/06/2023 20:00;10;5;1,2;0;128;5,2;0,3;9,9;8,2;18,2;0;13,8;0;73,8
