Fecha ;PM10;PM2-5;Velo-viento;Precipitacion;Direccion ;O3;CO;NO;NO2;NOX;SO2;Temperatura ;Radicacion ;HT;Radicacion ;HT
12/04/2023 0:00;12,2;4;1,7;0;113;18,3;0,3;0,9;3,5;4,4;0,1;14;0;0;;
12/04/2023 1:00;8,2;2;1,2;0;122;18,7;0,2;0,3;1,7;2;0,3;13,6;0;0;;
12/04/2023 2:00;7;3;1,6;0;124;17,6;0,2;0,1;1,3;1,5;0,2;13,2;0;0;;
12/04/2023 3:00;5,8;0;0,5;0;30;16,1;0,2;0,1;1,7;1,8;0,2;13,1;0;0;;
12/04/2023 4:00;3,7;0;0,4;0;102;15,2;0,2;0,2;1,7;1,9;0,3;13,1;0;0;;
12/04/2023 5:00;10,4;4;0,3;0;83;12,1;0,2;1,3;4,1;5,4;0,2;12,7;0;0;;
12/04/2023 6:00;12,4;2;1,5;0;146;12;0,3;3,6;6,1;9,7;0,2;12,7;0;0;;
12/04/2023 7:00;11,2;0;1,7;0;128;11,3;0,4;6,6;6,7;13,2;0,2;13,1;0;0;;
12/04/2023 8:00;9,5;0;0,6;0;133;10,4;0,4;6,8;7;13,8;0,7;13,3;0;0;;
12/04/2023 9:00;8,7;5;0,8;0,4;128;8,9;0,6;10;10,9;21;0,8;13,2;0;0;;
12/04/2023 10:00;10,4;7;0,7;0,3;347;10,6;0,5;9,9;9,4;19,2;0,7;13,8;0;0;;
12/04/2023 11:00;10;10;1,1;0;5;13,9;0,5;8,4;8,8;17,2;0,7;15,7;0;0;;
12/04/2023 12:00;0;8;0,9;0;32;22,1;0,4;3,9;4,5;8,4;0,5;17,1;0;0;;
12/04/2023 13:00;7,8;6;1,4;0;76;26,8;0,3;3,1;3,7;6,8;0,5;18;0;0;;
12/04/2023 14:00;16;16;2,4;0;116;23,8;0,4;2,8;3,4;6,2;0,6;17,7;0;0;;
12/04/2023 15:00;0;18;1,9;0;117;28,6;0,4;3,3;4,3;7,7;0,7;18,1;0;0;;
12/04/2023 16:00;12,6;10;2,4;0;119;27,1;0,4;4,5;4,8;9,3;0,6;17,7;0;0;;
12/04/2023 17:00;10,7;7;1;0;78;25,7;0,4;4,3;5,4;9,7;0,6;19,1;0;0;;
12/04/2023 18:00;8,5;5;1,4;0;160;25,1;0,3;2,3;4,3;6,7;0,4;16,6;0;0;;
12/04/2023 19:00;9,5;4;2;0;114;24,3;0,4;2,5;5,4;7,9;0,5;14,8;0;0;;
12/04/2023 20:00;11,7;5;1,4;0;166;22,5;0,4;2,8;6,4;9,2;0,4;14,7;0;0;;
12/04/2023 21:00;19;9;1,4;0;138;20,6;0,4;4,3;7,6;12;0,5;14;0;0;;
12/04/2023 22:00;16,1;10;0,3;0;129;18,9;0,4;2;7,8;9,7;0,3;13,5;0;0;;
12/04/2023 23:00;21,8;9;0,2;0;67;21,4;0,4;1,7;6,6;8,2;0,3;13,7;0;0;;
13/04/2023 0:00;22,5;16;1,8;0;97;24,1;0,3;1,2;4,6;5,8;0,3;13,7;0;0;;
13/04/2023 1:00;17,6;9;1,3;0;130;12,2;0,5;4,5;17,1;21,6;0,5;13,6;0;0;;
13/04/2023 2:00;22;19;1,5;0;120;18,9;0,4;1;10,4;11,5;0,4;13,5;0;0;;
13/04/2023 3:00;10,7;7;2;0;106;29,2;0,3;0,1;1,7;1,8;0,3;13,2;0;0;;
13/04/2023 4:00;20,4;7;0,7;0;48;27,4;0,3;0,1;2,1;2,2;0,4;13;0;0;;
13/04/2023 5:00;17,3;9;1,3;0;52;27,8;0,3;0,4;2,4;2,8;0,3;12,5;0;0;;
13/04/2023 6:00;20,3;19;0,9;0;49;16,6;0,4;5,4;11,7;17,1;0,4;11,8;0;0;;
13/04/2023 7:00;27,1;13;1,2;0;81;12,4;0,6;13,1;15,9;29;0,6;12,3;0;0;;
13/04/2023 8:00;22,7;21;0,4;0;88;21,4;0,4;4,5;7,4;11,9;0,5;13,3;0;0;;
13/04/2023 9:00;19,5;13;1,1;0;330;23,4;0,5;6,3;9,4;15,7;0,5;16,1;0;0;;
13/04/2023 10:00;19,8;17;0,5;0;300;29,7;0,3;3;5,1;8,1;0,4;18,6;0;0;;
13/04/2023 11:00;12,9;6;0;0;246;30,6;0,2;3,1;4,5;7,5;0,4;19,6;0;0;;
13/04/2023 12:00;12,5;7;0,4;0;11;31,5;0,2;3,1;4;7,1;0,4;20,6;0;0;;
13/04/2023 13:00;22;15;0,9;0;69;30;0,3;2,3;3,5;5,8;0,5;21,1;0;0;;
13/04/2023 14:00;16,1;14;1,2;0;134;29,4;0,3;3,3;4,5;7,8;0,5;21,3;0;0;;
13/04/2023 15:00;11;11;2;0;156;29,9;0,3;2,7;4,4;7,2;0,4;20,2;0;0;;
13/04/2023 16:00;21,4;10;3,4;0;129;28,9;0,3;3,8;5;8,9;0,4;17,8;0;0;;
13/04/2023 17:00;26,4;12;3,2;0;102;28,1;0,4;3,7;4,7;8,3;0,5;16,7;0;0;;
13/04/2023 18:00;26,4;12;0,7;0;189;27,9;0,4;2,2;5,6;7,8;0,4;16,3;0;0;;
13/04/2023 19:00;24;6;0,2;0;206;24,8;0,4;1,5;7,9;9,4;0,4;15,5;0;0;;
13/04/2023 20:00;32;8;0,9;0;143;24;0,4;2,4;7,8;10,2;0,3;15;0;0;;
13/04/2023 21:00;26,6;14;1;0;167;24,9;0,4;1,9;7,8;9,7;0,2;14,4;0;0;;
13/04/2023 22:00;23;13;0,8;0;198;27,9;0,3;0,7;3,8;4,5;0,3;13,6;0;0;;
13/04/2023 23:00;22;12;0,3;0;5;21,8;0,4;1,6;8;9,6;0,2;12,7;0;0;;
14/04/2023 0:00;21;19;0,5;0;141;20,9;0,3;2,2;8,6;10,8;0,2;12,1;0;0;;
14/04/2023 1:00;18,3;17;0,1;0;8;21,3;0,4;0,7;7,9;8,6;0,2;11,9;0;0;;
14/04/2023 2:00;24,2;9;0,6;0;355;15,1;0,4;2;9,3;11,2;0,3;11,8;0;0;;
14/04/2023 3:00;22,5;10;0,6;0;104;18,3;0,3;0,8;8,3;9,1;0,3;11,6;0;0;;
14/04/2023 4:00;22,2;13;0,6;0;51;16,1;0,3;0,9;10,1;11;0,3;11,8;0;0;;
14/04/2023 5:00;25,9;15;0,7;0;1;1,9;0,4;11;22,7;33,7;1;11,2;0;0;;
14/04/2023 6:00;36,9;14;1,3;0;151;21,3;0,3;4,2;9,3;13,5;0,5;11,5;0;0;;
14/04/2023 7:00;24,2;16;1,3;0;133;21,3;0,5;7,6;10,7;18,3;0,5;11,6;0;0;;
14/04/2023 8:00;26;26;1,5;0;128;26,2;0,4;5,1;6,6;11,7;0,4;14,1;0;0;;
14/04/2023 9:00;19,2;11;0,3;0;193;31,1;0,3;3,1;4,6;7,6;0,3;17,5;0;0;;
14/04/2023 10:00;28,6;12;1,2;0;41;30,5;0,3;3,5;4,8;8,2;0,2;18,1;0;0;;
14/04/2023 11:00;16,1;12;1,1;0;342;29,7;0,4;4,7;6,8;11,4;0,3;19;0;0;;
14/04/2023 12:00;20;20;1,9;0;57;30,3;0,3;3,7;4,6;8,3;0,4;19,9;0;0;;
14/04/2023 13:00;18,3;14;2;0;158;32,1;0,3;3,4;4,8;8,3;0,4;20;0;0;;
14/04/2023 14:00;29,3;15;3;0;127;33,2;0,4;3,5;4,7;8,2;0,4;20,1;0;0;;
14/04/2023 15:00;25,2;25;3,3;0;119;35,7;0,4;2,6;4,4;7;0,4;19,2;0;0;;
14/04/2023 16:00;30,4;18;2,9;0;111;35,6;0,4;2,8;5,3;8,2;0,4;17,9;0;0;;
14/04/2023 17:00;31,2;14;2,4;0;122;35,6;0,4;2,4;5,4;7,8;0,4;16,9;0;0;;
14/04/2023 18:00;30,3;19;0,4;0;186;33,9;0,6;2;14,9;16,9;0,6;16,4;0;0;;
14/04/2023 19:00;58;14;2,8;0;108;34,5;0,4;2,4;6,5;8,9;0,2;15,5;0;0;;
14/04/2023 20:00;41,4;18;3,4;0;103;35;0,4;2,6;5,3;7,9;0;14,9;0;0;;
14/04/2023 21:00;28,2;14;1,6;0;119;34,7;0,4;2;4;6;0,3;14,2;0;0;;
14/04/2023 22:00;30,2;21;2,4;0;114;31;0,4;2,1;6,2;8,3;0,3;14,1;0;0;;
14/04/2023 23:00;31,2;22;3;0;126;33,2;0,3;1,3;4,1;5,3;0,2;13,2;0;0;;
15/04/2023 0:00;32,9;19;2,5;0;138;33,7;0,3;0,3;2,8;3,1;0,3;12,8;0;0;;
15/04/2023 1:00;32,7;17;3;0;128;31,9;0,2;0,4;2,5;2,9;0,3;12,5;0;0;;
15/04/2023 2:00;23,2;21;3,3;0;114;31,2;0,2;0,3;2;2,3;0,3;12;0;0;;
15/04/2023 3:00;25,9;13;2,8;0;106;32,9;0,2;0,7;2;2,7;0,3;11,6;0;0;;
15/04/2023 4:00;29,9;12;1,2;0;42;29,8;0,2;0,4;3;3,4;0,2;11,2;0;0;;
15/04/2023 5:00;23,2;10;2;0;79;31,3;0,3;0,3;2,6;2,9;0;11,4;0;0;;
15/04/2023 6:00;29,5;17;0,1;0;276;24,3;0,3;0,7;8,4;9,1;0,2;11;0;0;;
15/04/2023 7:00;31,7;28;0,3;0;171;26,6;0,3;2;7,7;9,8;0,3;11,8;0;0;;
15/04/2023 8:00;27,3;19;0,9;0;355;16;0,7;14,7;19;33,7;0,5;13,7;0;0;;
15/04/2023 9:00;42,1;25;1,4;0;328;25,1;0,6;9,7;14,3;24,1;0,4;16,4;0;0;;
15/04/2023 10:00;34,4;20;0,4;0;143;32;0,4;5;9,3;14,4;0,3;19;0;0;;
15/04/2023 11:00;29,3;14;3,1;0;112;28,6;0,3;3,2;4,2;7,4;0,2;18,1;0;0;;
15/04/2023 12:00;22,8;8;1,8;0;145;27,8;0,3;3,5;4,1;7,6;0,2;19,5;0;0;;
15/04/2023 13:00;24,9;4;1,7;0;146;28,4;0,3;2,6;4,7;7,3;0,3;19,5;0;0;;
15/04/2023 14:00;22,5;9;3;0;116;32,5;0,3;2,4;4,4;6,8;0,2;17,2;0;0;;
15/04/2023 15:00;25,4;15;3,1;0;125;31,1;0,3;2,8;3,2;6;0,2;17,8;0;0;;
15/04/2023 16:00;29,1;13;3,5;0;116;31,1;0,3;2,3;3,9;6,2;0,3;17,4;0;0;;
15/04/2023 17:00;30;21;2,2;0;114;30,9;0,3;1,3;3,1;4,4;0,4;17,7;0;0;;
15/04/2023 18:00;31,7;19;2,2;0;117;26,5;0,3;2,4;5,1;7,5;0,2;17,3;0;0;;
15/04/2023 19:00;14,6;7;2,8;0;115;24,2;0,3;2,5;5,1;7,6;0,3;16,2;0;0;;
15/04/2023 20:00;23,4;7;2,5;0;133;25;0,3;1,8;3,9;5,8;0,3;15;0;0;;
15/04/2023 21:00;18,7;10;1,7;0;133;24,7;0,3;1,7;5,9;7,7;0,3;14,5;0;0;;
15/04/2023 22:00;26,6;20;0,7;0;141;7,7;0,8;17,6;21,2;38,8;0,6;13,4;0;0;;
15/04/2023 23:00;41,2;26;1,6;0;103;18,5;0,5;5,8;10,4;16,2;0,4;13,4;0;0;;
16/04/2023 0:00;27,1;19;1,7;0;121;26,2;0,3;0,7;4,2;4,8;0,3;13,9;0;0;;
16/04/2023 1:00;29,5;16;0,7;0;78;26,4;0,3;0,3;3,4;3,7;0,2;13,3;0;0;;
16/04/2023 2:00;33,7;21;0,4;0;103;23,5;0,3;0,6;4,5;5,1;0,3;13,3;0;0;;
16/04/2023 3:00;23,7;19;0,5;0;94;21,5;0,3;0,3;4,6;5;0,3;13,3;0;0;;
16/04/2023 4:00;23,7;16;0,7;0;331;12,8;0,4;1,7;10,7;12,4;0,4;12,6;0;0;;
16/04/2023 5:00;27,6;20;0,9;0;119;19,9;0,3;1,6;4,9;6,6;0,3;12,4;0;0;;
16/04/2023 6:00;22,2;13;1,1;0;113;21,8;0,3;0,5;4,4;4,9;0,3;12,5;0;0;;
16/04/2023 7:00;15,1;13;1,3;0;119;24,7;0,3;0,6;3,7;4,3;0,3;12,9;0;0;;
16/04/2023 8:00;16,5;13;0,8;0;339;15,1;0,5;2,5;10,9;13,4;0,3;13,6;0;0;;
16/04/2023 9:00;22,9;19;0,4;0;339;17;0,5;3,4;10,9;14,3;0,3;13,9;0;0;;
16/04/2023 10:00;23,2;9;0,8;0;287;23,3;0,4;3,1;7,8;10,9;0,4;16,4;0;0;;
16/04/2023 11:00;22,7;22;0,8;1,1;209;22,5;0,5;3,2;13,3;16,4;0,3;14,7;0;0;;
16/04/2023 12:00;23,4;19;0,9;1,5;356;20,1;0,6;4;14,7;18,7;0,3;13,5;0;0;;
16/04/2023 13:00;22,5;12;0,2;0;278;27;0,6;4;11,9;15,8;0,3;14,7;0;0;;
16/04/2023 14:00;25;17;1,2;0;248;32,2;0,6;3,6;12,7;16,2;0,3;15,6;0;0;;
16/04/2023 15:00;26,6;20;1,6;0,1;212;26;0,7;2,1;17,5;19,6;0,4;14;0;0;;
16/04/2023 16:00;21,5;19;1,6;0,3;233;21,6;0,7;2,3;19,3;21,6;0,5;13,2;0;0;;
16/04/2023 17:00;28,1;17;1,3;0,3;241;12,9;0,8;4,8;23,8;28,6;0,4;13;0;0;;
16/04/2023 18:00;19,8;18;1,3;0;228;13,3;0,7;3,3;23,5;26,9;0,4;13,1;0;0;;
16/04/2023 19:00;15,6;10;1,1;0;234;8,7;0,8;2,7;26,9;29,6;0,5;13,1;0;0;;
16/04/2023 20:00;20,7;16;0,5;0;265;5,3;1;10,5;28,2;38,7;0,6;13;0;0;;
16/04/2023 21:00;21,2;10;0,7;0;113;0,7;1,2;15,9;31,5;47,4;0,8;12,9;0;0;;
16/04/2023 22:00;29,7;17;0,8;0,1;70;0,9;1,1;11,5;29,7;41,2;0,6;12,8;0;0;;
16/04/2023 23:00;22,2;8;0,8;3;40;13;0,7;5;17;22,1;0,4;11,6;0;0;;
17/04/2023 0:00;10,2;5;0,7;1,2;293;20,3;0,4;0,5;7,6;8,1;0,3;11;0;0;;
17/04/2023 1:00;8,7;3;0,6;0,5;193;21,4;0,3;0,1;5,8;5,9;0,3;10,7;0;0;;
17/04/2023 2:00;7;2;0,6;0,6;88;17,2;0,3;0,6;5,9;6,5;0,3;10,7;0;0;;
17/04/2023 3:00;6,5;3;0,4;0,5;85;15;0,3;0,4;4,6;5;0,3;10,5;0;0;;
17/04/2023 4:00;6;6;0,6;0,8;8;16,5;0,3;0,2;4,1;4,2;0,2;10,4;0;0;;
17/04/2023 5:00;5;5;0,8;0,4;343;15,8;0,3;0,6;6,7;7,3;0,3;10,4;0;0;;
17/04/2023 6:00;14,9;1;0,4;0,2;93;8,9;0,4;7,5;15;22,5;0,4;10,3;0;0;;
17/04/2023 7:00;12,2;2;0,8;0;115;2,5;0,9;30,3;21;51,2;0,9;10,6;0;0;;
17/04/2023 8:00;16,6;4;0,7;0,1;81;3,4;1;25,7;22,1;47,8;0,8;11,6;0;0;;
17/04/2023 9:00;16,3;6;0,7;0;259;6,5;1;24,9;23,1;48;0,8;13,2;0;0;;
17/04/2023 10:00;22,4;16;0,9;0;249;10,7;1;22,3;23,9;46,2;0,9;14,8;0;0;;
17/04/2023 11:00;23,7;18;0,9;0;208;13,1;1,5;34,3;40,8;75,1;1,1;16,2;0;0;;
17/04/2023 12:00;42,4;25;1,1;0;126;21,5;1,7;28,2;48,4;76,6;1;17;0;0;;
17/04/2023 13:00;49;31;0,9;0;92;47,3;1,3;15,3;38,7;54;0,8;19,8;0;0;;
17/04/2023 14:00;46,9;29;1,8;0;109;53;0,7;4,9;18,4;23,3;0,6;20,4;0;0;;
17/04/2023 15:00;18,3;18;2;14,5;127;33,2;0,5;3;15,1;18,1;0,5;14,3;0;0;;
17/04/2023 16:00;0;4;1,7;11,4;125;0;0,5;0;0;0;0,7;11,5;0;0;;
17/04/2023 17:00;0;0;1;1,6;137;0;0,5;22,4;23,2;45,6;0,7;11,3;0;0;;
17/04/2023 18:00;28;19;0,3;0,3;50;0;1,2;66,8;32,2;99;1,8;11,8;0;0;;
17/04/2023 19:00;0;36;0,5;0,2;51;0;1,1;38,1;30,6;68,7;1,2;11,9;0;0;;
17/04/2023 20:00;22,7;14;1;0,1;129;0;1;35,2;28,7;63,8;1,1;11,6;0;0;;
17/04/2023 21:00;20,7;11;0,9;0,3;128;0;0,9;38,2;27,6;65,8;0,9;11,5;0;0;;
17/04/2023 22:00;24,9;10;0,1;3,3;40;4,3;0,8;41,1;28;69,1;1,3;11,5;0;0;;
17/04/2023 23:00;14,1;8;0,5;5;140;11,7;0,1;3,2;16,6;19,8;0,3;11,2;0;0;;
18/04/2023 0:00;9,8;6;1,2;0,2;181;14,4;0;2,7;13,8;16,4;0,3;11,2;0;0;;
18/04/2023 1:00;8,7;7;0,3;0;13;11,8;0,4;2,3;13,8;16,1;0,4;11,2;0;0;;
18/04/2023 2:00;9;6;0,6;0;70;5;0,4;1,4;16,9;18,3;0,5;11,2;0;0;;
18/04/2023 3:00;8,4;5;0,7;0;65;5,8;0,4;0,5;16;16,5;0,3;11,2;0;0;;
18/04/2023 4:00;11,2;7;0,8;0;95;7,7;0,3;1,7;13,1;14,8;0,3;11;0;0;;
18/04/2023 5:00;12,9;11;0,6;0,1;95;3;0,4;7;17,7;24,7;0,4;11;0;0;;
18/04/2023 6:00;13,6;11;1;0,7;118;3,2;0,6;15,2;20,8;36;0,7;10,8;0;0;;
18/04/2023 7:00;17,6;11;0,9;0,4;124;2,1;1,2;47,1;25;72,1;1,3;10,9;0;0;;
18/04/2023 8:00;32,5;21;0,8;0,1;108;5,8;1;29,9;21,6;51,5;1,1;11,5;0;0;;
18/04/2023 9:00;18;14;0,7;0,1;288;9,4;1,1;25,7;25,8;51,5;1;14;0;0;;
18/04/2023 10:00;20;18;0,6;0;282;11,9;1,2;24,8;34,7;59,5;0,9;15,5;0;0;;
18/04/2023 11:00;29,9;23;0,8;0;276;20,4;1,2;20,1;34,1;54,2;1;16,9;0;0;;
18/04/2023 12:00;36,8;21;1,4;0;231;32,7;0,8;13,1;26,5;39,6;0,9;18,6;0;0;;
18/04/2023 13:00;39;27;0,4;0;269;38,9;0,7;6,9;23,6;30,5;0,9;18,1;0;0;;
18/04/2023 14:00;31,9;23;0,8;0;141;32,9;0,6;5;18,1;23,1;0,8;17,1;0;0;;
18/04/2023 15:00;31,5;21;1,5;0;246;26,9;0,5;4;15,7;19,7;0,7;16,9;0;0;;
18/04/2023 16:00;19,5;15;1,8;0;254;32,3;0,3;3,3;10,2;13,5;0,6;18,2;0;0;;
18/04/2023 17:00;15,4;13;1,2;0;288;25,3;0,4;5,4;14,5;19,9;0,8;18,3;0;0;;
18/04/2023 18:00;20,8;8;1,4;0;256;19,6;0,5;4,1;14,1;18,3;0,7;16,6;0;0;;
18/04/2023 19:00;21,3;8;1,1;0;20;23,5;0,4;2,6;11,2;13,8;0,7;14,9;0;0;;
18/04/2023 20:00;18,3;8;0,1;0;260;18,4;0,4;2,7;12,5;15,2;0,6;14,4;0;0;;
18/04/2023 21:00;13,2;6;0,7;0;18;8,5;0,6;8,4;18,8;27,2;0,7;13,8;0;0;;
18/04/2023 22:00;18,8;10;0,8;0;117;3,6;0,8;24,2;19,6;43,9;0,9;12,7;0;0;;
18/04/2023 23:00;25,6;10;0,6;0;65;2,3;0,8;27,8;20,3;48,1;0,9;12,1;0;0;;
19/04/2023 0:00;17;9;0,6;0;67;1,9;0,7;19,7;18;37,7;0,8;11,4;0;0;;
19/04/2023 1:00;15,6;10;0,4;0;47;4,7;0,4;6,1;12,7;18,8;0,6;10,9;0;0;;
19/04/2023 2:00;18,5;9;0,6;0;117;7,3;0,3;2,7;9,2;11,9;0,4;10,6;0;0;;
19/04/2023 3:00;13,7;10;0,8;0;108;4,5;0,3;3,2;7,9;11;0,4;9,8;0;0;;
19/04/2023 4:00;15,9;4;0,7;0;136;3;0,4;6,1;8,1;14,2;0,5;9,3;0;0;;
19/04/2023 5:00;14,4;1;0,7;0;123;1,9;0,5;28,3;10,6;38,8;0,9;9,1;0;0;;
19/04/2023 6:00;18;6;0,7;0;118;0,7;1;76,5;16,8;93,3;1,7;9,2;0;0;;
19/04/2023 7:00;27,8;19;0,7;0;26;0,8;1,8;106;19,5;125,5;2,2;9,8;0;0;;
19/04/2023 8:00;70,3;27;0,3;0;26;3,6;1,5;68,5;28,5;97;1,9;13,8;0;0;;
19/04/2023 9:00;55,8;27;0,4;0;133;13,8;0,9;27,7;22,1;49,8;0;16,9;0;0;;
19/04/2023 10:00;27,8;20;2;0;155;24,5;0,3;4,5;7,3;11,8;0;18,3;0;0;;
19/04/2023 11:00;21;16;1,9;0;121;26,3;0,3;0;0;0;0;19,7;0;0;;
19/04/2023 12:00;15,4;15;3,5;0;132;28,3;0,3;0;0;0;0;19,6;0;0;;
19/04/2023 13:00;0;0;3,8;0;131;0;0,3;2,7;3,9;6,6;2,4;20,1;0;0;;
19/04/2023 14:00;32,7;21;1,4;0;131;37;0,6;3,8;13,4;17,2;0,4;19,9;0;0;;
19/04/2023 15:00;52,6;21;0,9;1,8;227;29,1;0,7;3,8;19,6;23,4;0,2;17,4;0;0;;
19/04/2023 16:00;27,3;5;0,7;0,6;48;21,5;0,8;10,8;21,6;32,4;0,3;16,5;0;0;;
19/04/2023 17:00;32,4;19;0,3;0;311;28,6;0,7;5,2;22,7;27,9;0,3;17,4;0;0;;
19/04/2023 18:00;45,3;31;2,6;26,3;115;18,5;0,7;8,8;16,7;25,5;0,2;12,8;0;0;;
19/04/2023 19:00;19;19;1,1;0,1;120;7,7;1,2;24,3;24,1;48,5;0,5;13;0;0;;
19/04/2023 20:00;36,3;27;1,1;0;124;8,9;1,1;22,9;19,7;42,6;0,4;12,8;0;0;;
19/04/2023 21:00;46,8;27;0,5;0;82;3,4;1,3;33,4;22,5;55,9;0,6;12,5;0;0;;
19/04/2023 22:00;33,9;20;1,1;0;113;7,3;1;29,7;18,6;48,4;0,7;12,4;0;0;;
19/04/2023 23:00;36,6;15;1,8;0;129;19,6;0,5;3,1;9,7;12,8;0;13,3;0;0;;
20/04/2023 0:00;22,5;14;1,8;0;144;26,9;0,3;0,9;3,3;4,2;0;13,5;0;0;;
20/04/2023 1:00;16;16;1,1;0;121;23,8;0,3;0,4;3,8;4,2;0;12,9;0;0;;
20/04/2023 2:00;23,5;9;1,2;0;134;19,6;0,3;1,3;5,7;7;0;12,4;0;0;;
20/04/2023 3:00;17,3;12;1;0;114;14,7;0,3;0,8;6;6,8;0;11,6;0;0;;
20/04/2023 4:00;26,1;12;0,8;0;88;22,4;0,3;0,1;3;3,1;0;12,3;0;0;;
20/04/2023 5:00;24,9;12;0,5;0;51;22,2;0,3;1,2;4,5;5,7;0;12,4;0;0;;
20/04/2023 6:00;25,9;15;1,7;0;135;25,5;0,3;2;6,3;8,3;0;13;0;0;;
20/04/2023 7:00;18,3;12;1;0;68;12;0,8;15,2;17,5;32,7;0,4;12,9;0;0;;
20/04/2023 8:00;34,4;19;0,4;0;170;21,4;0,5;4,7;8,8;13,5;0;14,2;0;0;;
20/04/2023 9:00;26,1;9;0,7;0;346;22,9;0,5;5,8;8,8;14,6;0;16,4;0;0;;
20/04/2023 10:00;24,4;15;3,5;0;144;28,3;0,4;3,8;4,1;7,9;0;17,2;0;0;;
20/04/2023 11:00;19,5;18;2,9;0;137;29,9;0,3;2,7;4,3;7;0;18,2;0;0;;
20/04/2023 12:00;16,1;15;3,2;0;124;31;0,4;3;4,3;7,4;0;17,7;0;0;;
20/04/2023 13:00;23,7;18;4,6;0;114;31,1;0,4;2,2;3,3;5,5;0;16,3;0;0;;
20/04/2023 14:00;29;19;4,2;0;117;29,3;0,4;3,1;4,3;7,4;0,1;16,3;0;0;;
20/04/2023 15:00;25,2;13;3,5;0;119;28,7;0,4;2,9;4,3;7,2;0,1;16,2;0;0;;
20/04/2023 16:00;15;15;2,9;0;138;29,8;0,4;3,7;5,3;8,9;0,1;17,4;0;0;;
20/04/2023 17:00;10,6;5;2,8;0;117;26,8;0,4;3,6;7,3;11;0,1;16,4;0;0;;
20/04/2023 18:00;20;8;2,5;0;125;26,9;0,4;2,6;5;7,5;0,1;15;0;0;;
20/04/2023 19:00;0;16;2,2;0;117;22,8;0,5;3,9;7,9;11,8;0;14,6;0;0;;
20/04/2023 20:00;9,7;6;1,5;0;123;25,7;0,3;1,8;5,8;7,5;0,1;14,1;0;0;;
20/04/2023 21:00;15,8;8;1,8;0;143;23,9;0,4;1,8;7,3;9,2;0,3;14,2;0;0;;
20/04/2023 22:00;16,3;8;1,2;0;119;16,4;0,5;3,3;13,3;16,6;0,2;14,3;0;0;;
20/04/2023 23:00;17,5;6;2,1;0;110;25,4;0,3;0,8;4,7;5,5;0,2;13,9;0;0;;
21/04/2023 0:00;15,6;9;1;0;132;24,2;0,4;0,8;5,6;6,4;0,2;13,7;0;0;;
21/04/2023 1:00;0;24;0,4;0;40;12,2;0,5;1,7;12,4;14,1;0,1;13,5;0;0;;
21/04/2023 2:00;24,7;15;0,1;0;40;13,8;0,4;0,5;10,9;11,4;0,2;13,6;0;0;;
21/04/2023 3:00;25,9;13;0,6;0;26;14,1;0,4;1,5;11,1;12,5;0,3;13,4;0;0;;
21/04/2023 4:00;15,1;11;0,3;0;321;13,5;0,4;1,4;10,4;11,8;0,3;13,3;0;0;;
21/04/2023 5:00;23,9;12;0,9;0;337;9,6;0,4;2;13,7;15,7;0,2;13;0;0;;
21/04/2023 6:00;23;17;0,5;0;132;3,8;0,5;8,1;19,8;27,9;0,4;12,9;0;0;;
21/04/2023 7:00;31,7;20;0,4;0;324;2,8;0,8;18,9;22,9;41,8;0,7;13,2;0;0;;
21/04/2023 8:00;36,1;12;1;0,1;320;12,2;0,7;4,2;22,6;26,8;0,4;12;0;0;;
21/04/2023 9:00;14,2;9;0,9;0;302;15,5;0,8;9,2;21,4;30,5;0,4;12,9;0;0;;
21/04/2023 10:00;13,9;2;1;0;303;15,4;0,8;9,5;21,5;31,1;0,5;13,9;0;0;;
21/04/2023 11:00;19,4;19;0,6;0;275;20;0,9;13,1;26,5;39,6;0,7;15,4;0;0;;
21/04/2023 12:00;23,2;23;1,2;0;231;24;0,8;10,7;28,4;39,1;0,6;15,9;0;0;;
21/04/2023 13:00;27,6;26;0,9;0;233;28,2;0,7;6,9;21,8;28,7;0,6;16,9;0;0;;
21/04/2023 14:00;32,7;18;1,3;0;255;26,3;0,5;5,5;13,9;19,3;0,4;16,5;0;0;;
21/04/2023 15:00;23,9;10;1,4;0;262;27,8;0,6;4,8;17;21,8;0,6;16,7;0;0;;
21/04/2023 16:00;21,9;12;1,4;0;302;24;0,6;4,2;20,7;24,9;0,6;15,9;0;0;;
21/04/2023 17:00;24,1;14;0,3;0;224;13,6;0,8;9,8;27,7;37,5;0,7;14,7;0;0;;
21/04/2023 18:00;40,2;20;1,8;0;246;17,2;0,7;3,8;23,3;27,1;0,5;14,8;0;0;;
21/04/2023 19:00;36,1;12;1;0;248;10;0,8;4;28,8;32,8;0,6;14,1;0;0;;
21/04/2023 20:00;40,2;22;0,9;0;248;5,4;1;8,3;33;41,3;0,8;13,8;0;0;;
21/04/2023 21:00;41,7;17;0,9;0;269;6;0,9;6,3;32,4;38,7;0,5;13,8;0;0;;
21/04/2023 22:00;37,3;19;0,6;0;94;1,4;1,2;19,7;33,8;53,5;0,8;13,1;0;0;;
21/04/2023 23:00;43,1;13;1,1;0;136;1,6;1,1;17,3;30,6;47,9;0,8;12,7;0;0;;
22/04/2023 0:00;38,5;19;1,2;0;130;0,8;1;12;33,5;45,6;0,8;12,6;0;0;;
22/04/2023 1:00;33,9;11;0,6;0;72;0,7;1;24,4;29,5;53,8;0,8;12,3;0;0;;
